type bsdf_data
format angles=deg bsdf=value scale=1
angles measured from local surface normal
AOI	0	deg.
FRED TIS integral (0-1)	4.14680360550337E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=0, AZI=0) [1/sr]
10	0	45	120	9.20493129706994E-03
10	0	50	120	8.70621954458438E-03
10	0	55	120	8.26781462087263E-03
10	0	60	120	7.8539282212756E-03
10	0	65	120	7.45844782978029E-03
10	0	70	120	7.09460200891784E-03
10	0	75	120	6.78363576693547E-03
10	0	80	120	6.54616411645269E-03
10	0	85	120	6.39765010100086E-03
10	0	89.9	120	6.34718706919143E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=10, AZI=130) [1/sr]
10	0	0	130	2.99153830480853E-02
10	0	5	130	2.62816725985921E-02
10	0	10	130	2.21764329152361E-02
10	0	15	130	1.83982870858496E-02
10	0	20	130	1.53395880896655E-02
10	0	25	130	1.30611908041435E-02
10	0	30	130	1.14496132614308E-02
10	0	35	130	1.03355737819867E-02
10	0	40	130	9.5542476434577E-03
10	0	45	130	8.96952517961321E-03
10	0	50	130	8.48324373090223E-03
10	0	55	130	8.03766524889585E-03
10	0	60	130	7.61149569402568E-03
10	0	65	130	7.20956015714868E-03
10	0	70	130	6.84961434355382E-03
10	0	75	130	6.55119983070162E-03
10	0	80	130	6.3294319105655E-03
10	0	85	130	6.1934904895107E-03
10	0	89.9	130	6.1477847603716E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=10, AZI=140) [1/sr]
10	0	0	140	2.99153830480853E-02
10	0	5	140	2.58027034287641E-02
10	0	10	140	2.14627051378491E-02
10	0	15	140	0.01765451321988
10	0	20	140	1.46836140480438E-02
10	0	25	140	1.25358444245141E-02
10	0	30	140	1.10522667668988E-02
10	0	35	140	1.00416027481315E-02
10	0	40	140	9.33080975606604E-03
10	0	45	140	8.78385580387351E-03
10	0	50	140	8.30882756209242E-03
10	0	55	140	7.85843734364229E-03
10	0	60	140	7.42266669192387E-03
10	0	65	140	7.01475703013913E-03
10	0	70	140	6.65600200101275E-03
10	0	75	140	6.36494422240735E-03
10	0	80	140	6.15301207924293E-03
10	0	85	140	6.02512441380195E-03
10	0	89.9	140	5.98249194283971E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=10, AZI=150) [1/sr]
10	0	0	150	2.99153830480853E-02
10	0	5	150	2.54226688927251E-02
10	0	10	150	2.09062328207629E-02
10	0	15	150	1.70812971670669E-02
10	0	20	150	1.41808197880735E-02
10	0	25	150	1.21333155328706E-02
10	0	30	150	1.07469797068913E-02
10	0	35	150	9.81505511479458E-03
10	0	40	150	9.1585950324337E-03
10	0	45	150	8.64144460640812E-03
10	0	50	150	8.17612587170406E-03
10	0	55	150	7.72296914716771E-03
10	0	60	150	7.28017465985715E-03
10	0	65	150	6.86708686648806E-03
10	0	70	150	6.50764487704885E-03
10	0	75	150	6.21994831548125E-03
10	0	80	150	6.01321128607266E-03
10	0	85	150	5.88975535207179E-03
10	0	89.9	150	5.84883772698485E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=10, AZI=160) [1/sr]
10	0	0	160	2.99153830480853E-02
10	0	5	160	2.51473894213384E-02
10	0	10	160	2.05084563642663E-02
10	0	15	160	1.66749749943041E-02
10	0	20	160	0.013825588334348
10	0	25	160	1.18485904402506E-02
10	0	30	160	1.05301143658348E-02
10	0	35	160	9.65327132093781E-03
10	0	40	160	9.03520640183879E-03
10	0	45	160	8.53959641046606E-03
10	0	50	160	8.08186278298033E-03
10	0	55	160	7.62741324124546E-03
10	0	60	160	7.17992764390587E-03
10	0	65	160	6.76281730263641E-03
10	0	70	160	6.40185363274719E-03
10	0	75	160	6.1150416392193E-03
10	0	80	160	5.91043312795279E-03
10	0	85	160	5.78895709101805E-03
10	0	89.9	160	5.74882609234726E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=10, AZI=170) [1/sr]
10	0	0	170	2.99153830480853E-02
10	0	5	170	2.49807480238923E-02
10	0	10	170	2.02697896540963E-02
10	0	15	170	1.64324991910002E-02
10	0	20	170	1.36139757484197E-02
10	0	25	170	1.16787176659193E-02
10	0	30	170	1.04002068790212E-02
10	0	35	170	9.55586121097179E-03
10	0	40	170	8.96062213878018E-03
10	0	45	170	8.47804189643287E-03
10	0	50	170	8.02516242715355E-03
10	0	55	170	7.57026282297635E-03
10	0	60	170	7.12012296615331E-03
10	0	65	170	6.7004594884757E-03
10	0	70	170	6.33812050270005E-03
10	0	75	170	6.05115685548207E-03
10	0	80	170	5.84711224626389E-03
10	0	85	170	5.72628882608555E-03
10	0	89.9	170	5.68643168730643E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=10, AZI=180) [1/sr]
10	0	0	180	2.99153830480853E-02
10	0	5	180	2.49249610475348E-02
10	0	10	180	2.01902453880735E-02
10	0	15	180	1.63518996590847E-02
10	0	20	180	1.35436876798661E-02
10	0	25	180	1.16222365582342E-02
10	0	30	180	1.03569107455416E-02
10	0	35	180	9.52329616077666E-03
10	0	40	180	8.93562534316225E-03
10	0	45	180	8.45740621620393E-03
10	0	50	180	8.00619989157184E-03
10	0	55	180	7.55121021944087E-03
10	0	60	180	7.10021569815657E-03
10	0	65	180	6.67967700769369E-03
10	0	70	180	6.31679743848189E-03
10	0	75	180	6.02966173790857E-03
10	0	80	180	5.82567804938074E-03
10	0	85	180	5.70497676507482E-03
10	0	89.9	180	5.66517559268802E-03
AOI	20	deg.
FRED TIS integral (0-1)	4.61764744203474E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=0) [1/sr]
20	0	0	0	2.12065435920985E-02
20	0	5	0	2.64817450583423E-02
20	0	10	0	3.17800885293417E-02
20	0	15	0	3.59080425704276E-02
20	0	20	0	3.79267068950055E-02
20	0	25	0	3.76985989922215E-02
20	0	30	0	3.58636891300473E-02
20	0	35	0	3.33484562578823E-02
20	0	40	0	3.09075514526647E-02
20	0	45	0	2.89659762209672E-02
20	0	50	0	2.76835001209144E-02
20	0	55	0	2.70758408944668E-02
20	0	60	0	2.71006252366647E-02
20	0	65	0	2.76879841743304E-02
20	0	70	0	2.87274390504718E-02
20	0	75	0	3.00355453869155E-02
20	0	80	0	3.13390395609162E-02
20	0	85	0	3.23110370493756E-02
20	0	89.9	0	3.26720349740622E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=10) [1/sr]
20	0	0	10	2.12065435920985E-02
20	0	5	10	2.63776060909226E-02
20	0	10	10	3.15107054986586E-02
20	0	15	10	3.54299447544452E-02
20	0	20	10	3.72399034675876E-02
20	0	25	10	3.68492349443396E-02
20	0	30	10	3.49212291256707E-02
20	0	35	10	3.23774833964665E-02
20	0	40	10	2.99516177872927E-02
20	0	45	10	2.80446529110474E-02
20	0	50	10	2.67952127512769E-02
20	0	55	10	0.026200918908335
20	0	60	10	2.62037612318273E-02
20	0	65	10	2.67223033590756E-02
20	0	70	10	2.76430758157648E-02
20	0	75	10	2.87943882508955E-02
20	0	80	10	2.99334689971279E-02
20	0	85	10	3.07781108288604E-02
20	0	89.9	10	3.10908539989964E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=20) [1/sr]
20	0	0	20	2.12065435920985E-02
20	0	5	20	2.60721150699458E-02
20	0	10	20	3.07317605100892E-02
20	0	15	20	3.40686262299382E-02
20	0	20	20	3.53140142284541E-02
20	0	25	20	3.45007924019368E-02
20	0	30	20	3.23460579575313E-02
20	0	35	20	2.97476952061473E-02
20	0	40	20	2.73764822788396E-02
20	0	45	20	2.55680739069898E-02
20	0	50	20	2.44070241919508E-02
20	0	55	20	2.38467311562726E-02
20	0	60	20	2.37919568891728E-02
20	0	65	20	2.41348322669044E-02
20	0	70	20	2.47576972121585E-02
20	0	75	20	2.55213621859301E-02
20	0	80	20	2.62595212799007E-02
20	0	85	20	2.67969447004154E-02
20	0	89.9	20	2.69939779831529E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=30) [1/sr]
20	0	0	30	2.12065435920985E-02
20	0	5	30	2.55850993419474E-02
20	0	10	30	2.95241763340576E-02
20	0	15	30	0.0320200468105
20	0	20	30	3.24997426275078E-02
20	0	25	30	3.11601964836963E-02
20	0	30	30	2.87647149800897E-02
20	0	35	30	2.61512079963838E-02
20	0	40	30	0.023890581952007
20	0	45	30	2.22291655385035E-02
20	0	50	30	2.11861567497477E-02
20	0	55	30	2.06666737612856E-02
20	0	60	30	2.05375652997022E-02
20	0	65	30	2.06670094541695E-02
20	0	70	30	2.09405477486808E-02
20	0	75	30	2.12635473554951E-02
20	0	80	30	2.15583266771712E-02
20	0	85	30	2.17631573291193E-02
20	0	89.9	30	2.18363837326085E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=40) [1/sr]
20	0	0	40	2.12065435920985E-02
20	0	5	40	2.49466634673375E-02
20	0	10	40	2.80030477646847E-02
20	0	15	40	0.029545809138193
20	0	20	40	2.92379722362178E-02
20	0	25	40	2.74312024190167E-02
20	0	30	40	2.48906106335334E-02
20	0	35	40	0.022350261784498
20	0	40	40	2.02583611304075E-02
20	0	45	40	1.87694603670128E-02
20	0	50	40	1.78468546544768E-02
20	0	55	40	1.73620183514788E-02
20	0	60	40	1.71601017032243E-02
20	0	65	40	1.71006535325223E-02
20	0	70	40	1.70830765896149E-02
20	0	75	40	0.01705684260735
20	0	80	40	1.70149603302706E-02
20	0	85	40	1.69752803964199E-02
20	0	89.9	40	1.69590737922854E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=50) [1/sr]
20	0	0	50	2.12065435920985E-02
20	0	5	50	2.41934914626071E-02
20	0	10	50	2.62954427872734E-02
20	0	15	50	2.69079315633459E-02
20	0	20	50	2.59305737801892E-02
20	0	25	50	2.38184733654401E-02
20	0	30	50	2.12777244109236E-02
20	0	35	50	1.89047005351238E-02
20	0	40	50	1.70221625657424E-02
20	0	45	50	1.57075568839883E-02
20	0	50	50	1.48887257658067E-02
20	0	55	50	1.44252440951003E-02
20	0	60	50	1.41619835903488E-02
20	0	65	50	1.39674355333605E-02
20	0	70	50	1.37618554977459E-02
20	0	75	50	1.35280699752639E-02
20	0	80	50	1.32992552455386E-02
20	0	85	50	1.31304038461214E-02
20	0	89.9	50	1.30681936516657E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=60) [1/sr]
20	0	0	60	2.12065435920985E-02
20	0	5	60	2.33648490434178E-02
20	0	10	60	2.45203278106059E-02
20	0	15	60	2.43201610661572E-02
20	0	20	60	2.28622772892192E-02
20	0	25	60	0.020633226853842
20	0	30	60	1.82268523930202E-02
20	0	35	60	1.60886190197792E-02
20	0	40	60	0.014429972886768
20	0	45	60	1.32736744474473E-02
20	0	50	60	1.25334851913361E-02
20	0	55	60	1.20764259413074E-02
20	0	60	60	1.17646630717178E-02
20	0	65	60	1.14881271001701E-02
20	0	70	60	0.011189030923742
20	0	75	60	1.08690264432485E-02
20	0	80	60	1.05739267156141E-02
20	0	85	60	1.03645514542355E-02
20	0	89.9	60	1.02888603586897E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=70) [1/sr]
20	0	0	70	2.12065435920985E-02
20	0	5	70	2.24990005807694E-02
20	0	10	70	0.022775149314193
20	0	15	70	2.19263763978501E-02
20	0	20	70	2.01847087011164E-02
20	0	25	70	1.79993011351967E-02
20	0	30	70	1.58205466928232E-02
20	0	35	70	1.39492392315606E-02
20	0	40	70	0.012507430262835
20	0	45	70	1.14846676253449E-02
20	0	50	70	1.07973117688126E-02
20	0	55	70	1.03331457452082E-02
20	0	60	70	9.98241885470923E-03
20	0	65	70	9.66235982299676E-03
20	0	70	70	9.33423946468633E-03
20	0	75	70	9.00596194724782E-03
20	0	80	70	8.71786784925949E-03
20	0	85	70	8.51950421068207E-03
20	0	89.9	70	8.44878294966152E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=80) [1/sr]
20	0	0	80	2.12065435920985E-02
20	0	5	80	2.16305248468114E-02
20	0	10	80	2.11302912182371E-02
20	0	15	80	1.98026225566272E-02
20	0	20	80	1.79417564683371E-02
20	0	25	80	1.59099157178814E-02
20	0	30	80	1.40068572657284E-02
20	0	35	80	1.24065637040567E-02
20	0	40	80	1.11629201119033E-02
20	0	45	80	1.02480098853462E-02
20	0	50	80	9.59143968539468E-03
20	0	55	80	9.10940828134403E-03
20	0	60	80	8.72520567121462E-03
20	0	65	80	8.38424240464968E-03
20	0	70	80	8.06263536220235E-03
20	0	75	80	7.76636861719301E-03
20	0	80	80	7.52118294807003E-03
20	0	85	80	7.35812399213331E-03
20	0	89.9	80	7.30089620926149E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=90) [1/sr]
20	0	0	90	2.12065435920985E-02
20	0	5	90	2.07887190332764E-02
20	0	10	90	1.96299958366571E-02
20	0	15	90	1.79725722850994E-02
20	0	20	90	1.61089639650044E-02
20	0	25	90	1.42893311832835E-02
20	0	30	90	1.26737820665638E-02
20	0	35	90	1.13312557715754E-02
20	0	40	90	1.02637395668424E-02
20	0	45	90	9.43494125068458E-03
20	0	50	90	8.7930834186142E-03
20	0	55	90	8.28617582670963E-03
20	0	60	90	7.8714631544833E-03
20	0	65	90	7.52051758208213E-03
20	0	70	90	7.22042503348938E-03
20	0	75	90	6.97136891144444E-03
20	0	80	90	6.78168496931901E-03
20	0	85	90	6.66216615137533E-03
20	0	89.9	90	6.62129284304214E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=100) [1/sr]
20	0	0	100	2.12065435920985E-02
20	0	5	100	1.99970227748404E-02
20	0	10	100	1.82971675923567E-02
20	0	15	100	1.64266443380899E-02
20	0	20	100	1.46290230256831E-02
20	0	25	100	0.013038349405753
20	0	30	100	0.011696363519811
20	0	35	100	0.01058825577695
20	0	40	100	9.6753011929775E-03
20	0	45	100	8.91667650062385E-03
20	0	50	100	8.28048242713781E-03
20	0	55	100	7.74652798436178E-03
20	0	60	100	7.3039796809007E-03
20	0	65	100	6.94693657984266E-03
20	0	70	100	6.6704025049385E-03
20	0	75	100	6.46804971140773E-03
20	0	80	100	6.3320498553006E-03
20	0	85	100	6.25447077782982E-03
20	0	89.9	100	6.22936042639982E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=110) [1/sr]
20	0	0	110	2.12065435920985E-02
20	0	5	110	1.92732309318329E-02
20	0	10	110	1.71395791373288E-02
20	0	15	110	1.51387476733311E-02
20	0	20	110	1.34368209558806E-02
20	0	25	110	1.20616493264926E-02
20	0	30	110	1.09615654530005E-02
20	0	35	110	1.00574637595326E-02
20	0	40	110	9.27814216482967E-03
20	0	45	110	8.57918175999169E-03
20	0	50	110	7.94673893699165E-03
20	0	55	110	7.38920369813479E-03
20	0	60	110	6.92305683332449E-03
20	0	65	110	6.56024108576479E-03
20	0	70	110	6.30132669320833E-03
20	0	75	110	6.13472987101133E-03
20	0	80	110	6.0402931321223E-03
20	0	85	110	5.99551813309011E-03
20	0	89.9	110	5.98281709772915E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=120) [1/sr]
20	0	0	120	2.12065435920985E-02
20	0	5	120	1.86302048652997E-02
20	0	10	120	0.016155747151358
20	0	15	120	1.40782980408608E-02
20	0	20	120	1.24742526827942E-02
20	0	25	120	1.12820342593256E-02
20	0	30	120	1.03807523210555E-02
20	0	35	120	9.64453705273595E-03
20	0	40	120	8.97727546107112E-03
20	0	45	120	8.33116571421232E-03
20	0	50	120	7.70650607565264E-03
20	0	55	120	7.13410778716622E-03
20	0	60	120	6.65091434851955E-03
20	0	65	120	6.28133095884259E-03
20	0	70	120	6.02960619462068E-03
20	0	75	120	5.88115437976669E-03
20	0	80	120	5.8088346842793E-03
20	0	85	120	5.78187480225096E-03
20	0	89.9	120	5.77597387356027E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=130) [1/sr]
20	0	0	130	2.12065435920985E-02
20	0	5	130	1.80768127614944E-02
20	0	10	130	1.53395880896655E-02
20	0	15	130	1.32174342817832E-02
20	0	20	130	1.16972013980445E-02
20	0	25	130	1.06463211300631E-02
20	0	30	130	9.89557088952831E-03
20	0	35	130	9.28776791283437E-03
20	0	40	130	8.70978328622538E-03
20	0	45	130	8.11119933689366E-03
20	0	50	130	7.50159631700095E-03
20	0	55	130	6.92614829772742E-03
20	0	60	130	6.43410614104401E-03
20	0	65	130	6.0568083728645E-03
20	0	70	130	5.80067389288199E-03
20	0	75	130	5.6506742956201E-03
20	0	80	130	5.57840785069501E-03
20	0	85	130	5.55195598871163E-03
20	0	89.9	130	5.54630294354386E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=140) [1/sr]
20	0	0	140	2.12065435920985E-02
20	0	5	140	1.76188941283507E-02
20	0	10	140	1.46836140480438E-02
20	0	15	140	1.25343578495425E-02
20	0	20	140	1.10770550965787E-02
20	0	25	140	0.010125403344903
20	0	30	140	9.47841016025916E-03
20	0	35	140	8.96034378495688E-03
20	0	40	140	8.44872899025492E-03
20	0	45	140	7.89197019342077E-03
20	0	50	140	7.30432063718467E-03
20	0	55	140	6.73721815980278E-03
20	0	60	140	6.24438055445213E-03
20	0	65	140	5.85921578992663E-03
20	0	70	140	5.5892444637543E-03
20	0	75	140	5.42133045733998E-03
20	0	80	140	5.33067592084049E-03
20	0	85	140	5.2902218869603E-03
20	0	89.9	140	5.2793141940121E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=150) [1/sr]
20	0	0	150	2.12065435920985E-02
20	0	5	150	1.72601197307725E-02
20	0	10	150	1.41808197880735E-02
20	0	15	150	1.20139795185797E-02
20	0	20	150	1.05986783631745E-02
20	0	25	150	9.70992569363727E-03
20	0	30	150	0.009127177622566
20	0	35	150	8.6655580363304E-03
20	0	40	150	8.1993792747004E-03
20	0	45	150	7.67734122731988E-03
20	0	50	150	7.11493894880246E-03
20	0	55	150	6.56367555323052E-03
20	0	60	150	6.07591544987078E-03
20	0	65	150	5.68373948219288E-03
20	0	70	150	5.39517054066972E-03
20	0	75	150	5.20057896526241E-03
20	0	80	150	5.08171663364794E-03
20	0	85	150	5.01965473253981E-03
20	0	89.9	150	5.00063985067512E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=160) [1/sr]
20	0	0	160	2.12065435920985E-02
20	0	5	160	1.70026848604899E-02
20	0	10	160	0.013825588334348
20	0	15	160	1.16469983649881E-02
20	0	20	160	1.02565087612327E-02
20	0	25	160	9.40327745044984E-03
20	0	30	160	8.85567468910763E-03
20	0	35	160	8.42550851385568E-03
20	0	40	160	7.9875026514176E-03
20	0	45	160	7.49149727246331E-03
20	0	50	160	6.95237704790008E-03
20	0	55	160	6.41854704762485E-03
20	0	60	160	5.93823907267514E-03
20	0	65	160	5.54070998984309E-03
20	0	70	160	5.23423787344137E-03
20	0	75	160	5.01315619453627E-03
20	0	80	160	4.86626443260498E-03
20	0	85	160	4.78287047967539E-03
20	0	89.9	160	4.7558923917942E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=170) [1/sr]
20	0	0	170	2.12065435920985E-02
20	0	5	170	1.68478211917185E-02
20	0	10	170	1.36139757484197E-02
20	0	15	170	1.14283468463068E-02
20	0	20	170	1.00502492361126E-02
20	0	25	170	9.21407390644878E-03
20	0	30	170	8.68272410116445E-03
20	0	35	170	8.26740895012302E-03
20	0	40	170	7.84431772400902E-03
20	0	45	170	7.36441617019357E-03
20	0	50	170	6.84157491438125E-03
20	0	55	170	6.32094474339629E-03
20	0	60	170	5.8468595975456E-03
20	0	65	170	5.44605044810265E-03
20	0	70	170	5.12695154030755E-03
20	0	75	170	4.88698981430108E-03
20	0	80	170	4.72023126640219E-03
20	0	85	170	4.62184433536462E-03
20	0	89.9	170	4.58930057685352E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=180) [1/sr]
20	0	0	180	2.12065435920985E-02
20	0	5	180	1.67961390793533E-02
20	0	10	180	1.35436876798661E-02
20	0	15	180	1.13556825232639E-02
20	0	20	180	9.98125851735476E-03
20	0	25	180	9.15001164119078E-03
20	0	30	180	8.62322368898436E-03
20	0	35	180	8.21214527910809E-03
20	0	40	180	7.79366838494313E-03
20	0	45	180	7.31921270223721E-03
20	0	50	180	6.80219928358104E-03
20	0	55	180	6.28645101839985E-03
20	0	60	180	5.81475316252816E-03
20	0	65	180	5.4128489790522E-03
20	0	70	180	5.08923140936861E-03
20	0	75	180	4.84249282413762E-03
20	0	80	180	4.66863477003127E-03
20	0	85	180	4.56491953368387E-03
20	0	89.9	180	4.53040482124968E-03
AOI	30	deg.
FRED TIS integral (0-1)	5.07879721062502E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=0) [1/sr]
30	0	0	0	1.46992997973215E-02
30	0	5	0	1.84573590592062E-02
30	0	10	0	2.34217409726851E-02
30	0	15	0	2.93992007549386E-02
30	0	20	0	3.58636891300474E-02
30	0	25	0	4.20233466250747E-02
30	0	30	0	4.70102252505918E-02
30	0	35	0	0.05013386325429
30	0	40	0	5.11417710876552E-02
30	0	45	0	5.03942756032911E-02
30	0	50	0	4.88211202200394E-02
30	0	55	0	4.76441350571595E-02
30	0	60	0	4.80537988867236E-02
30	0	65	0	5.10209732137628E-02
30	0	70	0	5.71697354799861E-02
30	0	75	0	6.64274184754282E-02
30	0	80	0	7.73297940500775E-02
30	0	85	0	8.66000068390542E-02
30	0	89.9	0	9.03028182740138E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=10) [1/sr]
30	0	0	10	1.46992997973215E-02
30	0	5	10	1.83818305891545E-02
30	0	10	10	2.31886827535237E-02
30	0	15	10	2.88848529349715E-02
30	0	20	10	3.49212291256707E-02
30	0	25	10	4.05308665735256E-02
30	0	30	10	4.49325792348254E-02
30	0	35	10	4.75616095694564E-02
30	0	40	10	4.82707428888886E-02
30	0	45	10	4.74428078821228E-02
30	0	50	10	4.59296029246113E-02
30	0	55	10	4.48135711165355E-02
30	0	60	10	4.51377198974405E-02
30	0	65	10	4.77414225255767E-02
30	0	70	10	5.31382355342326E-02
30	0	75	10	6.12091307556789E-02
30	0	80	10	7.06328599805723E-02
30	0	85	10	7.85851066332192E-02
30	0	89.9	10	8.17474093510295E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=20) [1/sr]
30	0	0	20	1.46992997973215E-02
30	0	5	20	1.81611652218743E-02
30	0	10	20	2.25214442548824E-02
30	0	15	20	2.74454612111882E-02
30	0	20	20	3.23460579575313E-02
30	0	25	20	3.65469245661975E-02
30	0	30	20	3.95010328514352E-02
30	0	35	20	4.09466296902925E-02
30	0	40	20	4.09660447871358E-02
30	0	45	20	3.99699051946295E-02
30	0	50	20	3.86123503851626E-02
30	0	55	20	3.76451104799863E-02
30	0	60	20	3.77657777951092E-02
30	0	65	20	0.03951160963121
30	0	70	20	4.31591827580697E-02
30	0	75	20	4.85210457973116E-02
30	0	80	20	5.46370562066224E-02
30	0	85	20	5.96907235434668E-02
30	0	89.9	20	6.16757601638689E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=30) [1/sr]
30	0	0	30	1.46992997973215E-02
30	0	5	30	1.78121488853239E-02
30	0	10	30	0.021506805710329
30	0	15	30	0.025350477550988
30	0	20	30	2.87647149800897E-02
30	0	25	30	3.12449357414199E-02
30	0	30	30	3.25487786128614E-02
30	0	35	30	3.27342519668564E-02
30	0	40	30	3.20754203670824E-02
30	0	45	30	3.09561935651666E-02
30	0	50	30	2.97954048070965E-02
30	0	55	30	2.89959270954499E-02
30	0	60	30	2.89009660258647E-02
30	0	65	30	2.97500599775334E-02
30	0	70	30	3.16189244836953E-02
30	0	75	30	3.43225938321847E-02
30	0	80	30	3.73134225900999E-02
30	0	85	30	3.97140230394048E-02
30	0	89.9	30	4.06408151379363E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=40) [1/sr]
30	0	0	40	1.46992997973215E-02
30	0	5	40	1.73597819489622E-02
30	0	10	40	2.02634153644678E-02
30	0	15	40	2.29366970046861E-02
30	0	20	40	2.48906106335334E-02
30	0	25	40	2.58437923077149E-02
30	0	30	40	2.58281772958648E-02
30	0	35	40	2.51115295028583E-02
30	0	40	40	2.40363763485281E-02
30	0	45	40	0.022901990243343
30	0	50	40	2.19278528493639E-02
30	0	55	40	2.12651342715023E-02
30	0	60	40	2.10134062787446E-02
30	0	65	40	2.12208922152774E-02
30	0	70	40	0.021865599265035
30	0	75	40	2.28268094081793E-02
30	0	80	40	2.38707409407779E-02
30	0	85	40	2.46872604710039E-02
30	0	89.9	40	2.49972656263138E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=50) [1/sr]
30	0	0	50	1.46992997973215E-02
30	0	5	50	1.68336544024556E-02
30	0	10	50	1.89145374221831E-02
30	0	15	50	2.05083594419885E-02
30	0	20	50	2.12777244109236E-02
30	0	25	50	2.11512465996099E-02
30	0	30	50	2.03330750753594E-02
30	0	35	50	1.91605393748629E-02
30	0	40	50	1.79421191531931E-02
30	0	45	50	1.68756774188469E-02
30	0	50	50	1.60489438245473E-02
30	0	55	50	0.015476637884496
30	0	60	50	0.01513708216678
30	0	65	50	1.49937706854074E-02
30	0	70	50	1.50023007062651E-02
30	0	75	50	1.51096410742907E-02
30	0	80	50	1.52543172337705E-02
30	0	85	50	1.53738481964157E-02
30	0	89.9	50	1.54198140815316E-02
