type bsdf_data
format angles=deg bsdf=value scale=1
angles measured from local surface normal
AOI	0	deg.
FRED TIS integral (0-1)	6.22020540825502E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=0, AZI=0) [1/sr]
10	0	10	110	3.60882112373277E-02
10	0	15	110	3.06143365541087E-02
10	0	20	110	2.57093687059933E-02
10	0	25	110	2.17686318403657E-02
10	0	30	110	1.88264218726097E-02
10	0	35	110	1.67323104514052E-02
10	0	40	110	1.52761074293833E-02
10	0	45	110	1.42514183681161E-02
10	0	50	110	1.34829644416358E-02
10	0	55	110	1.28395726274975E-02
10	0	60	110	0.012241091521188
10	0	65	110	0.011658037073348
10	0	70	110	1.11018139264471E-02
10	0	75	110	1.06079554160886E-02
10	0	80	110	1.02186043810889E-02
10	0	85	110	9.96965368187895E-03
10	0	89.9	110	9.8841092042901E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=10, AZI=120) [1/sr]
10	0	0	120	4.48730745721279E-02
10	0	5	120	4.02772027378169E-02
10	0	10	120	3.45660204297952E-02
10	0	15	120	2.89740698964777E-02
10	0	20	120	0.024233620727037
10	0	25	120	2.05752240067091E-02
10	0	30	120	1.79186582519326E-02
10	0	35	120	1.60547893840153E-02
10	0	40	120	1.47526596527381E-02
10	0	45	120	1.38073969456049E-02
10	0	50	120	1.30593293168766E-02
10	0	55	120	1.24017219313089E-02
10	0	60	120	1.17808923319134E-02
10	0	65	120	1.11876717446704E-02
10	0	70	120	1.06419030133767E-02
10	0	75	120	1.01754536504032E-02
10	0	80	120	9.81924617467903E-03
10	0	85	120	9.59647515150129E-03
10	0	89.9	120	9.52078060378715E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=10, AZI=130) [1/sr]
10	0	0	130	4.48730745721279E-02
10	0	5	130	3.94225088978881E-02
10	0	10	130	3.32646493728541E-02
10	0	15	130	2.75974306287745E-02
10	0	20	130	2.30093821344982E-02
10	0	25	130	1.95917862062152E-02
10	0	30	130	1.71744198921462E-02
10	0	35	130	1.55033606729801E-02
10	0	40	130	1.43313714651865E-02
10	0	45	130	1.34542877694198E-02
10	0	50	130	1.27248655963533E-02
10	0	55	130	1.20564978733438E-02
10	0	60	130	1.14172435410385E-02
10	0	65	130	0.010814340235723
10	0	70	130	1.02744215153307E-02
10	0	75	130	9.82679974605241E-03
10	0	80	130	9.49414786584824E-03
10	0	85	130	9.29023573426604E-03
10	0	89.9	130	9.2216771405574E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=10, AZI=140) [1/sr]
10	0	0	140	4.48730745721279E-02
10	0	5	140	3.87040551431461E-02
10	0	10	140	3.21940577067737E-02
10	0	15	140	0.02648176982982
10	0	20	140	2.20254210720657E-02
10	0	25	140	1.88037666367712E-02
10	0	30	140	1.65784001503482E-02
10	0	35	140	1.50624041221972E-02
10	0	40	140	1.39962146340991E-02
10	0	45	140	1.31757837058103E-02
10	0	50	140	1.24632413431386E-02
10	0	55	140	1.17876560154634E-02
10	0	60	140	1.11340000378858E-02
10	0	65	140	1.05221355452087E-02
10	0	70	140	9.98400300151913E-03
10	0	75	140	9.54741633361101E-03
10	0	80	140	9.2295181188644E-03
10	0	85	140	9.03768662070291E-03
10	0	89.9	140	8.97373791425957E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=10, AZI=150) [1/sr]
10	0	0	150	4.48730745721279E-02
10	0	5	150	3.81340033390876E-02
10	0	10	150	3.13593492311443E-02
10	0	15	150	2.56219457506004E-02
10	0	20	150	2.12712296821102E-02
10	0	25	150	1.81999732993059E-02
10	0	30	150	0.016120469560337
10	0	35	150	1.47225826721918E-02
10	0	40	150	1.37378925486505E-02
10	0	45	150	1.29621669096122E-02
10	0	50	150	1.22641888075561E-02
10	0	55	150	1.15844537207515E-02
10	0	60	150	1.09202619897857E-02
10	0	65	150	1.03006302997321E-02
10	0	70	150	9.76146731557328E-03
10	0	75	150	9.32992247322188E-03
10	0	80	150	0.009019816929109
10	0	85	150	8.83463302810767E-03
10	0	89.9	150	8.77325659047726E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=10, AZI=160) [1/sr]
10	0	0	160	4.48730745721279E-02
10	0	5	160	3.77210841320076E-02
10	0	10	160	3.07626845463994E-02
10	0	15	160	2.50124624914562E-02
10	0	20	160	2.07383825015219E-02
10	0	25	160	1.77728856603759E-02
10	0	30	160	1.57951715487522E-02
10	0	35	160	1.44799069814067E-02
10	0	40	160	1.35528096027582E-02
10	0	45	160	1.28093946156991E-02
10	0	50	160	1.21227941744705E-02
10	0	55	160	1.14411198618682E-02
10	0	60	160	1.07698914658588E-02
10	0	65	160	1.01442259539546E-02
10	0	70	160	9.60278044912078E-03
10	0	75	160	9.17256245882896E-03
10	0	80	160	8.86564969192918E-03
10	0	85	160	8.68343563652706E-03
10	0	89.9	160	8.6232391385209E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=10, AZI=170) [1/sr]
10	0	0	170	4.48730745721279E-02
10	0	5	170	3.74711220358384E-02
10	0	10	170	3.04046844811445E-02
10	0	15	170	2.46487487865003E-02
10	0	20	170	2.04209636226296E-02
10	0	25	170	0.017518076498879
10	0	30	170	1.56003103185317E-02
10	0	35	170	1.43337918164577E-02
10	0	40	170	1.34409332081703E-02
10	0	45	170	1.27170628446493E-02
10	0	50	170	1.20377436407303E-02
10	0	55	170	1.13553942344645E-02
10	0	60	170	1.06801844492299E-02
10	0	65	170	1.00506892327135E-02
10	0	70	170	9.50718075405006E-03
10	0	75	170	9.0767352832231E-03
10	0	80	170	8.77066836939583E-03
10	0	85	170	8.58943323912831E-03
10	0	89.9	170	8.52964753095966E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=10, AZI=180) [1/sr]
10	0	0	180	4.48730745721279E-02
10	0	5	180	3.73874415713023E-02
10	0	10	180	3.02853680821102E-02
10	0	15	180	0.024527849488627
10	0	20	180	2.03155315197991E-02
10	0	25	180	1.74333548373513E-02
10	0	30	180	1.55353661183124E-02
10	0	35	180	0.014284944241165
10	0	40	180	1.34034380147433E-02
10	0	45	180	1.26861093243059E-02
10	0	50	180	1.20092998373577E-02
10	0	55	180	1.13268153291613E-02
10	0	60	180	1.06503235472348E-02
10	0	65	180	1.00195155115405E-02
10	0	70	180	9.47519615772282E-03
10	0	75	180	9.04449260686285E-03
10	0	80	180	8.7385170740711E-03
10	0	85	180	8.55746514761222E-03
10	0	89.9	180	8.49776338903203E-03
AOI	20	deg.
FRED TIS integral (0-1)	6.92647116305212E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=0) [1/sr]
20	0	0	0	3.18098153881477E-02
20	0	5	0	3.97226175875135E-02
20	0	10	0	4.76701327940125E-02
20	0	15	0	5.38620638556414E-02
20	0	20	0	5.68900603425082E-02
20	0	25	0	5.65478984883323E-02
20	0	30	0	0.053795533695071
20	0	35	0	5.00226843868235E-02
20	0	40	0	4.63613271789971E-02
20	0	45	0	4.34489643314507E-02
20	0	50	0	4.15252501813715E-02
20	0	55	0	4.06137613417002E-02
20	0	60	0	4.06509378549971E-02
20	0	65	0	4.15319762614956E-02
20	0	70	0	4.30911585757078E-02
20	0	75	0	4.50533180803733E-02
20	0	80	0	4.70085593413743E-02
20	0	85	0	4.84665555740633E-02
20	0	89.9	0	4.90080524610932E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=10) [1/sr]
20	0	0	10	3.18098153881477E-02
20	0	5	10	3.95664091363839E-02
20	0	10	10	4.72660582479879E-02
20	0	15	10	5.31449171316679E-02
20	0	20	10	5.58598552013814E-02
20	0	25	10	5.52738524165095E-02
20	0	30	10	0.052381843688506
20	0	35	10	4.85662250946997E-02
20	0	40	10	0.044927426680939
20	0	45	10	4.20669793665711E-02
20	0	50	10	4.01928191269154E-02
20	0	55	10	3.93013783625025E-02
20	0	60	10	0.039305641847741
20	0	65	10	4.00834550386135E-02
20	0	70	10	4.14646137236472E-02
20	0	75	10	4.31915823763433E-02
20	0	80	10	4.49002034956917E-02
20	0	85	10	4.61671662432905E-02
20	0	89.9	10	4.66362809984946E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=20) [1/sr]
20	0	0	20	3.18098153881477E-02
20	0	5	20	3.91081726049187E-02
20	0	10	20	4.60976407651338E-02
20	0	15	20	5.11029393449074E-02
20	0	20	20	5.29710213426812E-02
20	0	25	20	5.17511886029051E-02
20	0	30	20	0.048519086936297
20	0	35	20	4.46215428092209E-02
20	0	40	20	4.10647234182594E-02
20	0	45	20	3.83521108604846E-02
20	0	50	20	3.66105362879261E-02
20	0	55	20	3.57700967344089E-02
20	0	60	20	3.56879353337592E-02
20	0	65	20	3.62022484003566E-02
20	0	70	20	3.71365458182377E-02
20	0	75	20	3.82820432788952E-02
20	0	80	20	0.039389281919851
20	0	85	20	4.01954170506231E-02
20	0	89.9	20	4.04909669747293E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=30) [1/sr]
20	0	0	30	3.18098153881477E-02
20	0	5	30	3.83776490129212E-02
20	0	10	30	4.42862645010864E-02
20	0	15	30	4.80300702157499E-02
20	0	20	30	4.87496139412617E-02
20	0	25	30	4.67402947255444E-02
20	0	30	30	4.31470724701345E-02
20	0	35	30	3.92268119945756E-02
20	0	40	30	3.58358729280106E-02
20	0	45	30	3.33437483077552E-02
20	0	50	30	3.17792351246214E-02
20	0	55	30	3.10000106419284E-02
20	0	60	30	3.08063479495532E-02
20	0	65	30	3.10005141812543E-02
20	0	70	30	3.14108216230213E-02
20	0	75	30	3.18953210332426E-02
20	0	80	30	3.23374900157567E-02
20	0	85	30	0.032644735993679
20	0	89.9	30	3.27545755989128E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=40) [1/sr]
20	0	0	40	3.18098153881477E-02
20	0	5	40	3.74199952010063E-02
20	0	10	40	0.042004571647027
20	0	15	40	4.43187137072894E-02
20	0	20	40	4.38569583543267E-02
20	0	25	40	0.041146803628525
20	0	30	40	3.73359159503001E-02
20	0	35	40	0.033525392676747
20	0	40	40	3.03875416956113E-02
20	0	45	40	2.81541905505192E-02
20	0	50	40	2.67702819817153E-02
20	0	55	40	2.60430275272182E-02
20	0	60	40	2.57401525548363E-02
20	0	65	40	2.56509802987834E-02
20	0	70	40	2.56246148844223E-02
20	0	75	40	0.025585263911025
20	0	80	40	2.55224404954059E-02
20	0	85	40	2.54629205946299E-02
20	0	89.9	40	0.025438610688428
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=50) [1/sr]
20	0	0	50	3.18098153881477E-02
20	0	5	50	3.62902371939106E-02
20	0	10	50	3.94431641809101E-02
20	0	15	50	4.03618973450189E-02
20	0	20	50	3.88958606702838E-02
20	0	25	50	3.57277100481602E-02
20	0	30	50	3.19165866163853E-02
20	0	35	50	2.83570508026857E-02
20	0	40	50	2.55332438486137E-02
20	0	45	50	2.35613353259824E-02
20	0	50	50	0.02233308864871
20	0	55	50	2.16378661426504E-02
20	0	60	50	2.12429753855232E-02
20	0	65	50	2.09511533000408E-02
20	0	70	50	2.06427832466189E-02
20	0	75	50	2.02921049628959E-02
20	0	80	50	1.99488828683079E-02
20	0	85	50	1.96956057691821E-02
20	0	89.9	50	1.96022904774986E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=60) [1/sr]
20	0	0	60	3.18098153881477E-02
20	0	5	60	3.50472735651267E-02
20	0	10	60	3.67804917159089E-02
20	0	15	60	3.64802415992358E-02
20	0	20	60	3.42934159338288E-02
20	0	25	60	0.030949840280763
20	0	30	60	2.73402785895303E-02
20	0	35	60	2.41329285296687E-02
20	0	40	60	0.021644959330152
20	0	45	60	1.99105116711709E-02
20	0	50	60	1.88002277870041E-02
20	0	55	60	1.81146389119611E-02
20	0	60	60	1.76469946075767E-02
20	0	65	60	1.72321906502552E-02
20	0	70	60	0.016783546385613
20	0	75	60	1.63035396648727E-02
20	0	80	60	1.58608900734211E-02
20	0	85	60	1.55468271813532E-02
20	0	89.9	60	1.54332905380345E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=70) [1/sr]
20	0	0	70	3.18098153881477E-02
20	0	5	70	3.37485008711541E-02
20	0	10	70	3.41627239712894E-02
20	0	15	70	3.28895645967752E-02
20	0	20	70	3.02770630516746E-02
20	0	25	70	0.026998951702795
20	0	30	70	2.37308200392348E-02
20	0	35	70	2.09238588473409E-02
20	0	40	70	1.87611453942526E-02
20	0	45	70	1.72270014380173E-02
20	0	50	70	1.61959676532189E-02
20	0	55	70	1.54997186178123E-02
20	0	60	70	1.49736282820638E-02
20	0	65	70	1.44935397344951E-02
20	0	70	70	1.40013591970295E-02
20	0	75	70	1.35089429208717E-02
20	0	80	70	1.30768017738892E-02
20	0	85	70	1.27792563160231E-02
20	0	89.9	70	1.26731744244923E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=80) [1/sr]
20	0	0	80	3.18098153881477E-02
20	0	5	80	3.24457872702172E-02
20	0	10	80	3.16954368273556E-02
20	0	15	80	2.97039338349408E-02
20	0	20	80	2.69126347025056E-02
20	0	25	80	2.38648735768221E-02
20	0	30	80	2.10102858985927E-02
20	0	35	80	1.86098455560851E-02
20	0	40	80	1.67443801678549E-02
20	0	45	80	1.53720148280192E-02
20	0	50	80	0.014387159528092
20	0	55	80	1.36641124220161E-02
20	0	60	80	1.30878085068219E-02
20	0	65	80	1.25763636069745E-02
20	0	70	80	1.20939530433035E-02
20	0	75	80	1.16495529257895E-02
20	0	80	80	0.011281774422105
20	0	85	80	0.0110371859882
20	0	89.9	80	1.09513443138922E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=90) [1/sr]
20	0	0	90	3.18098153881477E-02
20	0	5	90	3.11830785499146E-02
20	0	10	90	2.94449937549856E-02
20	0	15	90	2.69588584276491E-02
20	0	20	90	2.41634459475065E-02
20	0	25	90	2.14339967749252E-02
20	0	30	90	1.90106730998457E-02
20	0	35	90	1.69968836573631E-02
20	0	40	90	1.53956093502636E-02
20	0	45	90	1.41524118760268E-02
20	0	50	90	1.31896251279213E-02
20	0	55	90	1.24292637400645E-02
20	0	60	90	1.18071947317249E-02
20	0	65	90	1.12807763731232E-02
20	0	70	90	1.08306375502341E-02
20	0	75	90	1.04570533671667E-02
20	0	80	90	1.01725274539785E-02
20	0	85	90	9.99324922706299E-03
20	0	89.9	90	9.93193926456321E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=100) [1/sr]
20	0	0	100	3.18098153881477E-02
20	0	5	100	2.99955341622606E-02
20	0	10	100	0.027445751388535
20	0	15	100	2.46399665071349E-02
20	0	20	100	2.19435345385246E-02
20	0	25	100	1.95575241086295E-02
20	0	30	100	1.75445452797166E-02
20	0	35	100	0.015882383665425
20	0	40	100	1.45129517894663E-02
20	0	45	100	1.33750147509357E-02
20	0	50	100	1.24207236407067E-02
20	0	55	100	1.16197919765427E-02
20	0	60	100	1.09559695213511E-02
20	0	65	100	0.010420404869764
20	0	70	100	1.00056037574078E-02
20	0	75	100	9.70207456711161E-03
20	0	80	100	9.49807478295088E-03
20	0	85	100	9.38170616674471E-03
20	0	89.9	100	9.34404063959974E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=110) [1/sr]
20	0	0	110	3.18098153881477E-02
20	0	5	110	2.89098463977493E-02
20	0	10	110	2.57093687059932E-02
20	0	15	110	2.27081215099966E-02
20	0	20	110	2.01552314338209E-02
20	0	25	110	1.80924739897389E-02
20	0	30	110	1.64423481795007E-02
20	0	35	110	1.50861956392988E-02
20	0	40	110	1.39172132472445E-02
20	0	45	110	1.28687726399875E-02
20	0	50	110	1.19201084054874E-02
20	0	55	110	1.10838055472022E-02
20	0	60	110	1.03845852499867E-02
20	0	65	110	9.84036162864719E-03
20	0	70	110	9.45199003981251E-03
20	0	75	110	0.009202094806517
20	0	80	110	9.06043969818343E-03
20	0	85	110	8.99327719963515E-03
20	0	89.9	110	8.97422564659372E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=120) [1/sr]
20	0	0	120	3.18098153881477E-02
20	0	5	120	2.79453072979495E-02
20	0	10	120	0.024233620727037
20	0	15	120	2.11174470612912E-02
20	0	20	120	1.87113790241913E-02
20	0	25	120	1.69230513889884E-02
20	0	30	120	1.55711284815832E-02
20	0	35	120	1.44668055791039E-02
20	0	40	120	1.34659131916067E-02
20	0	45	120	1.24967485713185E-02
20	0	50	120	0.011559759113479
20	0	55	120	1.07011616807493E-02
20	0	60	120	9.97637152277933E-03
20	0	65	120	9.42199643826389E-03
20	0	70	120	9.04440929193103E-03
20	0	75	120	8.82173156965003E-03
20	0	80	120	8.71325202641893E-03
20	0	85	120	8.67281220337644E-03
20	0	89.9	120	8.66396081034041E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=130) [1/sr]
20	0	0	130	3.18098153881477E-02
20	0	5	130	2.71152191422416E-02
20	0	10	130	2.30093821344982E-02
20	0	15	130	1.98261514226747E-02
20	0	20	130	1.75458020970668E-02
20	0	25	130	1.59694816950947E-02
20	0	30	130	1.48433563342925E-02
20	0	35	130	1.39316518692515E-02
20	0	40	130	1.30646749293381E-02
20	0	45	130	1.21667990053405E-02
20	0	50	130	1.12523944755014E-02
20	0	55	130	1.03892224465911E-02
20	0	60	130	9.65115921156602E-03
20	0	65	130	9.08521255929675E-03
20	0	70	130	0.008701010839323
20	0	75	130	8.47601144343015E-03
20	0	80	130	8.36761177604251E-03
20	0	85	130	8.32793398306744E-03
20	0	89.9	130	8.31945441531579E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=140) [1/sr]
20	0	0	140	3.18098153881477E-02
20	0	5	140	2.64283411925261E-02
20	0	10	140	2.20254210720657E-02
20	0	15	140	1.88015367743138E-02
20	0	20	140	0.016615582644868
20	0	25	140	1.51881050173545E-02
20	0	30	140	1.42176152403887E-02
20	0	35	140	1.34405156774353E-02
20	0	40	140	1.26730934853824E-02
20	0	45	140	1.18379552901311E-02
20	0	50	140	0.010956480955777
20	0	55	140	1.01058272397042E-02
20	0	60	140	9.3665708316782E-03
20	0	65	140	8.78882368488995E-03
20	0	70	140	8.38386669563144E-03
20	0	75	140	8.13199568600998E-03
20	0	80	140	7.99601388126072E-03
20	0	85	140	7.93533283044044E-03
20	0	89.9	140	7.91897129101815E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=150) [1/sr]
20	0	0	150	3.18098153881477E-02
20	0	5	150	2.58901795961587E-02
20	0	10	150	2.12712296821102E-02
20	0	15	150	1.80209692778695E-02
20	0	20	150	1.58980175447617E-02
20	0	25	150	1.45648885404559E-02
20	0	30	150	0.013690766433849
20	0	35	150	1.29983370544956E-02
20	0	40	150	1.22990689120506E-02
20	0	45	150	1.15160118409798E-02
20	0	50	150	1.06724084232037E-02
20	0	55	150	9.84551332984579E-03
20	0	60	150	9.11387317480615E-03
20	0	65	150	8.52560922328933E-03
20	0	70	150	8.0927558110046E-03
20	0	75	150	7.80086844789361E-03
20	0	80	150	7.62257495047189E-03
20	0	85	150	7.52948209880972E-03
20	0	89.9	150	7.50095977601267E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=160) [1/sr]
20	0	0	160	3.18098153881477E-02
20	0	5	160	2.55040272907348E-02
20	0	10	160	2.07383825015219E-02
20	0	15	160	1.74704975474821E-02
20	0	20	160	1.53847631418491E-02
20	0	25	160	1.41049161756748E-02
20	0	30	160	1.32835120336614E-02
20	0	35	160	1.26382627707835E-02
20	0	40	160	1.19812539771264E-02
20	0	45	160	0.011237245908695
20	0	50	160	1.04285655718501E-02
20	0	55	160	9.62782057143727E-03
20	0	60	160	8.9073586090127E-03
20	0	65	160	8.31106498476463E-03
20	0	70	160	7.85135681016204E-03
20	0	75	160	7.51973429180439E-03
20	0	80	160	7.29939664890747E-03
20	0	85	160	7.17430571951308E-03
20	0	89.9	160	7.13383858769131E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=170) [1/sr]
20	0	0	170	3.18098153881477E-02
20	0	5	170	2.52717317875778E-02
20	0	10	170	2.04209636226296E-02
20	0	15	170	1.71425202694602E-02
20	0	20	170	1.50753738541689E-02
20	0	25	170	1.38211108596732E-02
20	0	30	170	1.30240861517467E-02
20	0	35	170	1.24011134251845E-02
20	0	40	170	1.17664765860135E-02
20	0	45	170	1.10466242552903E-02
20	0	50	170	1.02623623715719E-02
20	0	55	170	9.48141711509446E-03
20	0	60	170	8.77028939631839E-03
20	0	65	170	8.16907567215399E-03
20	0	70	170	7.69042731046134E-03
20	0	75	170	7.33048472145162E-03
20	0	80	170	7.08034689960326E-03
20	0	85	170	6.93276650304692E-03
20	0	89.9	170	6.88395086528028E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=180) [1/sr]
20	0	0	180	3.18098153881477E-02
20	0	5	180	0.02519420861903
20	0	10	180	2.03155315197991E-02
20	0	15	180	1.70335237848959E-02
20	0	20	180	1.49718877760321E-02
20	0	25	180	1.37250174617862E-02
20	0	30	180	1.29348355334765E-02
20	0	35	180	1.23182179186621E-02
20	0	40	180	1.16905025774147E-02
20	0	45	180	1.09788190533558E-02
20	0	50	180	1.02032989253715E-02
20	0	55	180	9.42967652759979E-03
20	0	60	180	8.72212974379223E-03
20	0	65	180	8.1192734685783E-03
20	0	70	180	7.63384711405292E-03
20	0	75	180	7.26373923620644E-03
20	0	80	180	7.00295215504689E-03
20	0	85	180	6.8473793005258E-03
20	0	89.9	180	6.79560723187451E-03
AOI	30	deg.
FRED TIS integral (0-1)	7.61819581593753E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=0) [1/sr]
30	0	0	0	2.20489496959823E-02
30	0	5	0	2.76860385888093E-02
30	0	10	0	3.51326114590276E-02
30	0	15	0	4.40988011324079E-02
30	0	20	0	0.053795533695071
30	0	25	0	6.30350199376121E-02
30	0	30	0	7.05153378758877E-02
30	0	35	0	7.52007948814348E-02
30	0	40	0	7.67126566314829E-02
30	0	45	0	7.55914134049366E-02
30	0	50	0	0.073231680330059
30	0	55	0	7.14662025857393E-02
30	0	60	0	7.20806983300853E-02
30	0	65	0	7.65314598206442E-02
30	0	70	0	8.57546032199793E-02
30	0	75	0	9.96411277131423E-02
30	0	80	0	0.115994691075116
30	0	85	0	0.129900010258581
30	0	89.9	0	0.135454227411021
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=10) [1/sr]
30	0	0	10	2.20489496959823E-02
30	0	5	10	2.75727458837317E-02
30	0	10	10	3.47830241302855E-02
30	0	15	10	4.33272794024572E-02
30	0	20	10	0.052381843688506
30	0	25	10	6.07962998602884E-02
30	0	30	10	6.73988688522381E-02
30	0	35	10	7.13424143541846E-02
30	0	40	10	7.24061143333329E-02
30	0	45	10	7.11642118231842E-02
30	0	50	10	6.88944043869168E-02
30	0	55	10	6.72203566748033E-02
30	0	60	10	6.77065798461608E-02
30	0	65	10	7.16121337883649E-02
30	0	70	10	7.97073533013491E-02
30	0	75	10	9.18136961335184E-02
30	0	80	10	0.105949289970858
30	0	85	10	0.117877659949829
30	0	89.9	10	0.122621114026544
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=20) [1/sr]
30	0	0	20	2.20489496959823E-02
30	0	5	20	2.72417478328114E-02
30	0	10	20	3.37821663823235E-02
30	0	15	20	4.11681918167822E-02
30	0	20	20	0.048519086936297
30	0	25	20	5.48203868492964E-02
30	0	30	20	5.92515492771528E-02
30	0	35	20	6.14199445354388E-02
30	0	40	20	6.14490671807038E-02
30	0	45	20	5.99548577919443E-02
30	0	50	20	5.79185255777438E-02
30	0	55	20	5.64676657199795E-02
30	0	60	20	5.66486666926638E-02
30	0	65	20	0.059267414446815
30	0	70	20	6.47387741371045E-02
30	0	75	20	7.27815686959674E-02
30	0	80	20	8.19555843099334E-02
30	0	85	20	8.95360853152003E-02
30	0	89.9	20	9.25136402458033E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=30) [1/sr]
30	0	0	30	2.20489496959823E-02
30	0	5	30	2.67182233279858E-02
30	0	10	30	3.22602085654934E-02
30	0	15	30	0.038025716326482
30	0	20	30	4.31470724701345E-02
30	0	25	30	4.68674036121299E-02
30	0	30	30	0.048823167919292
30	0	35	30	4.91013779502846E-02
30	0	40	30	4.81131305506236E-02
30	0	45	30	4.64342903477499E-02
30	0	50	30	4.46931072106448E-02
30	0	55	30	4.34938906431748E-02
30	0	60	30	4.33514490387969E-02
30	0	65	30	4.46250899663002E-02
30	0	70	30	0.047428386725543
30	0	75	30	5.14838907482771E-02
30	0	80	30	5.59701338851498E-02
30	0	85	30	5.95710345591072E-02
30	0	89.9	30	6.09612227069045E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=40) [1/sr]
30	0	0	40	2.20489496959823E-02
30	0	5	40	2.60396729234433E-02
30	0	10	40	3.03951230467017E-02
30	0	15	40	3.44050455070291E-02
30	0	20	40	0.0373359159503
30	0	25	40	3.87656884615724E-02
30	0	30	40	3.87422659437972E-02
30	0	35	40	3.76672942542875E-02
30	0	40	40	3.60545645227922E-02
30	0	45	40	3.43529853650145E-02
30	0	50	40	3.28917792740458E-02
30	0	55	40	3.18977014072535E-02
30	0	60	40	3.15201094181168E-02
30	0	65	40	3.18313383229161E-02
30	0	70	40	3.27983988975525E-02
30	0	75	40	0.034240214112269
