type bsdf_data
format angles=deg bsdf=value scale=1
angles measured from local surface normal
AOI	0	deg.
FRED TIS integral (0-1)	8.29360721100674E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=0, AZI=0) [1/sr]
10	0	30	120	2.38915443359101E-02
10	0	35	120	2.14063858453538E-02
10	0	40	120	1.96702128703174E-02
10	0	45	120	1.84098625941399E-02
10	0	50	120	1.74124390891688E-02
10	0	55	120	1.65356292417452E-02
10	0	60	120	1.57078564425512E-02
10	0	65	120	1.49168956595606E-02
10	0	70	120	1.41892040178357E-02
10	0	75	120	1.35672715338709E-02
10	0	80	120	1.30923282329054E-02
10	0	85	120	1.27953002020017E-02
10	0	89.9	120	1.26943741383829E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=10, AZI=130) [1/sr]
10	0	0	130	5.98307660961705E-02
10	0	5	130	5.25633451971842E-02
10	0	10	130	4.43528658304721E-02
10	0	15	130	3.67965741716993E-02
10	0	20	130	3.06791761793309E-02
10	0	25	130	2.61223816082869E-02
10	0	30	130	2.28992265228616E-02
10	0	35	130	2.06711475639734E-02
10	0	40	130	1.91084952869154E-02
10	0	45	130	1.79390503592264E-02
10	0	50	130	1.69664874618044E-02
10	0	55	130	1.60753304977917E-02
10	0	60	130	1.52229913880513E-02
10	0	65	130	1.44191203142973E-02
10	0	70	130	1.36992286871076E-02
10	0	75	130	1.31023996614032E-02
10	0	80	130	0.012658863821131
10	0	85	130	1.23869809790214E-02
10	0	89.9	130	1.22955695207432E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=10, AZI=140) [1/sr]
10	0	0	140	5.98307660961705E-02
10	0	5	140	5.16054068575282E-02
10	0	10	140	4.29254102756983E-02
10	0	15	140	0.03530902643976
10	0	20	140	2.93672280960876E-02
10	0	25	140	2.50716888490282E-02
10	0	30	140	2.21045335337976E-02
10	0	35	140	0.020083205496263
10	0	40	140	1.86616195121321E-02
10	0	45	140	0.017567711607747
10	0	50	140	1.66176551241848E-02
10	0	55	140	1.57168746872846E-02
10	0	60	140	1.48453333838477E-02
10	0	65	140	1.40295140602782E-02
10	0	70	140	1.33120040020255E-02
10	0	75	140	1.27298884448147E-02
10	0	80	140	1.23060241584859E-02
10	0	85	140	1.20502488276039E-02
10	0	89.9	140	1.19649838856794E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=10, AZI=150) [1/sr]
10	0	0	150	5.98307660961705E-02
10	0	5	150	5.08453377854501E-02
10	0	10	150	4.18124656415257E-02
10	0	15	150	3.41625943341339E-02
10	0	20	150	0.028361639576147
10	0	25	150	2.42666310657412E-02
10	0	30	150	2.14939594137826E-02
10	0	35	150	1.96301102295891E-02
10	0	40	150	1.83171900648674E-02
10	0	45	150	1.72828892128162E-02
10	0	50	150	1.63522517434081E-02
10	0	55	150	1.54459382943354E-02
10	0	60	150	1.45603493197143E-02
10	0	65	150	1.37341737329761E-02
10	0	70	150	1.30152897540977E-02
10	0	75	150	1.24398966309625E-02
10	0	80	150	1.20264225721453E-02
10	0	85	150	1.17795107041436E-02
10	0	89.9	150	1.16976754539697E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=10, AZI=160) [1/sr]
10	0	0	160	5.98307660961705E-02
10	0	5	160	5.02947788426767E-02
10	0	10	160	4.10169127285326E-02
10	0	15	160	3.33499499886082E-02
10	0	20	160	2.76511766686959E-02
10	0	25	160	2.36971808805012E-02
10	0	30	160	2.10602287316695E-02
10	0	35	160	1.93065426418757E-02
10	0	40	160	1.80704128036776E-02
10	0	45	160	1.70791928209321E-02
10	0	50	160	1.61637255659606E-02
10	0	55	160	1.52548264824909E-02
10	0	60	160	1.43598552878117E-02
10	0	65	160	1.35256346052728E-02
10	0	70	160	1.28037072654944E-02
10	0	75	160	1.22300832784386E-02
10	0	80	160	1.18208662559056E-02
10	0	85	160	1.15779141820361E-02
10	0	89.9	160	1.14976521846945E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=10, AZI=170) [1/sr]
10	0	0	170	5.98307660961705E-02
10	0	5	170	4.99614960477846E-02
10	0	10	170	4.05395793081926E-02
10	0	15	170	3.28649983820004E-02
10	0	20	170	2.72279514968394E-02
10	0	25	170	2.33574353318387E-02
10	0	30	170	2.08004137580423E-02
10	0	35	170	1.91117224219436E-02
10	0	40	170	1.79212442775603E-02
10	0	45	170	1.69560837928657E-02
10	0	50	170	1.60503248543071E-02
10	0	55	170	1.51405256459527E-02
10	0	60	170	1.42402459323066E-02
10	0	65	170	1.34009189769514E-02
10	0	70	170	1.26762410054001E-02
10	0	75	170	1.21023137109641E-02
10	0	80	170	1.16942244925278E-02
10	0	85	170	1.14525776521711E-02
10	0	89.9	170	1.13728633746129E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=10, AZI=180) [1/sr]
10	0	0	180	5.98307660961705E-02
10	0	5	180	4.98499220950697E-02
10	0	10	180	0.040380490776147
10	0	15	180	3.27037993181693E-02
10	0	20	180	2.70873753597321E-02
10	0	25	180	2.32444731164684E-02
10	0	30	180	2.07138214910832E-02
10	0	35	180	1.90465923215533E-02
10	0	40	180	1.78712506863245E-02
10	0	45	180	1.69148124324079E-02
10	0	50	180	1.60123997831437E-02
10	0	55	180	1.51024204388817E-02
10	0	60	180	1.42004313963131E-02
10	0	65	180	1.33593540153874E-02
10	0	70	180	1.26335948769638E-02
10	0	75	180	1.20593234758171E-02
10	0	80	180	1.16513560987615E-02
10	0	85	180	1.14099535301496E-02
10	0	89.9	180	0.011330351185376
AOI	20	deg.
FRED TIS integral (0-1)	9.23529488406947E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=0) [1/sr]
20	0	0	0	4.24130871841969E-02
20	0	5	0	5.29634901166846E-02
20	0	10	0	6.35601770586833E-02
20	0	15	0	7.18160851408552E-02
20	0	20	0	7.58534137900109E-02
20	0	25	0	7.53971979844431E-02
20	0	30	0	7.17273782600946E-02
20	0	35	0	6.66969125157646E-02
20	0	40	0	6.18151029053294E-02
20	0	45	0	5.79319524419343E-02
20	0	50	0	5.53670002418286E-02
20	0	55	0	5.41516817889336E-02
20	0	60	0	5.42012504733294E-02
20	0	65	0	5.53759683486608E-02
20	0	70	0	5.74548781009437E-02
20	0	75	0	0.060071090773831
20	0	80	0	6.26780791218324E-02
20	0	85	0	6.46220740987511E-02
20	0	89.9	0	6.53440699481243E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=10) [1/sr]
20	0	0	10	4.24130871841969E-02
20	0	5	10	5.27552121818451E-02
20	0	10	10	6.30214109973172E-02
20	0	15	10	7.08598895088905E-02
20	0	20	10	7.44798069351752E-02
20	0	25	10	7.36984698886793E-02
20	0	30	10	6.98424582513414E-02
20	0	35	10	6.47549667929329E-02
20	0	40	10	5.99032355745854E-02
20	0	45	10	5.60893058220948E-02
20	0	50	10	5.35904255025538E-02
20	0	55	10	0.05240183781667
20	0	60	10	5.24075224636546E-02
20	0	65	10	5.34446067181513E-02
20	0	70	10	5.52861516315296E-02
20	0	75	10	0.057588776501791
20	0	80	10	5.98669379942556E-02
20	0	85	10	6.15562216577207E-02
20	0	89.9	10	6.21817079979928E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=20) [1/sr]
20	0	0	20	4.24130871841969E-02
20	0	5	20	5.21442301398916E-02
20	0	10	20	6.14635210201783E-02
20	0	15	20	6.81372524598765E-02
20	0	20	20	7.06280284569083E-02
20	0	25	20	6.90015848038735E-02
20	0	30	20	6.46921159150626E-02
20	0	35	20	5.94953904122946E-02
20	0	40	20	5.47529645576793E-02
20	0	45	20	5.11361478139794E-02
20	0	50	20	4.88140483839015E-02
20	0	55	20	4.76934623125452E-02
20	0	60	20	4.75839137783456E-02
20	0	65	20	4.82696645338088E-02
20	0	70	20	0.049515394424317
20	0	75	20	5.10427243718603E-02
20	0	80	20	5.25190425598014E-02
20	0	85	20	5.35938894008308E-02
20	0	89.9	20	5.39879559663057E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=30) [1/sr]
20	0	0	30	4.24130871841969E-02
20	0	5	30	5.11701986838949E-02
20	0	10	30	5.90483526681152E-02
20	0	15	30	6.40400936209999E-02
20	0	20	30	6.49994852550156E-02
20	0	25	30	6.23203929673926E-02
20	0	30	30	5.75294299601794E-02
20	0	35	30	5.23024159927675E-02
20	0	40	30	4.77811639040141E-02
20	0	45	30	4.44583310770069E-02
20	0	50	30	4.23723134994952E-02
20	0	55	30	4.13333475225712E-02
20	0	60	30	4.10751305994043E-02
20	0	65	30	0.041334018908339
20	0	70	30	4.18810954973617E-02
20	0	75	30	4.25270947109901E-02
20	0	80	30	4.31166533543423E-02
20	0	85	30	4.35263146582386E-02
20	0	89.9	30	0.043672767465217
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=40) [1/sr]
20	0	0	40	4.24130871841969E-02
20	0	5	40	0.049893326934675
20	0	10	40	5.60060955293694E-02
20	0	15	40	5.90916182763859E-02
20	0	20	40	5.84759444724356E-02
20	0	25	40	5.48624048380333E-02
20	0	30	40	4.97812212670668E-02
20	0	35	40	4.47005235689959E-02
20	0	40	40	0.040516722260815
20	0	45	40	3.75389207340255E-02
20	0	50	40	3.56937093089537E-02
20	0	55	40	3.47240367029576E-02
20	0	60	40	3.43202034064485E-02
20	0	65	40	3.42013070650445E-02
20	0	70	40	3.41661531792297E-02
20	0	75	40	0.0341136852147
20	0	80	40	3.40299206605413E-02
20	0	85	40	3.39505607928399E-02
20	0	89.9	40	3.39181475845707E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=50) [1/sr]
20	0	0	50	4.24130871841969E-02
20	0	5	50	4.83869829252141E-02
20	0	10	50	5.25908855745468E-02
20	0	15	50	5.38158631266919E-02
20	0	20	50	5.18611475603783E-02
20	0	25	50	4.76369467308803E-02
20	0	30	50	4.25554488218471E-02
20	0	35	50	3.78094010702476E-02
20	0	40	50	3.40443251314849E-02
20	0	45	50	3.14151137679765E-02
20	0	50	50	2.97774515316134E-02
20	0	55	50	2.88504881902006E-02
20	0	60	50	2.83239671806976E-02
20	0	65	50	2.79348710667211E-02
20	0	70	50	2.75237109954918E-02
20	0	75	50	2.70561399505279E-02
20	0	80	50	2.65985104910772E-02
20	0	85	50	2.62608076922428E-02
20	0	89.9	50	2.61363873033314E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=60) [1/sr]
20	0	0	60	4.24130871841969E-02
20	0	5	60	4.67296980868356E-02
20	0	10	60	4.90406556212118E-02
20	0	15	60	4.86403221323144E-02
20	0	20	60	4.57245545784383E-02
20	0	25	60	0.041266453707684
20	0	30	60	3.64537047860405E-02
20	0	35	60	3.21772380395583E-02
20	0	40	60	0.028859945773536
20	0	45	60	2.65473488948945E-02
20	0	50	60	2.50669703826722E-02
20	0	55	60	2.41528518826149E-02
20	0	60	60	2.35293261434356E-02
20	0	65	60	2.29762542003402E-02
20	0	70	60	0.022378061847484
20	0	75	60	2.17380528864969E-02
20	0	80	60	2.11478534312282E-02
20	0	85	60	2.07291029084709E-02
20	0	89.9	60	2.05777207173793E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=70) [1/sr]
20	0	0	70	4.24130871841969E-02
20	0	5	70	4.49980011615388E-02
20	0	10	70	4.55502986283859E-02
20	0	15	70	4.38527527957003E-02
20	0	20	70	4.03694174022328E-02
20	0	25	70	3.59986022703934E-02
20	0	30	70	3.16410933856464E-02
20	0	35	70	2.78984784631212E-02
20	0	40	70	2.50148605256701E-02
20	0	45	70	2.29693352506897E-02
20	0	50	70	2.15946235376252E-02
20	0	55	70	2.06662914904165E-02
20	0	60	70	1.99648377094184E-02
20	0	65	70	1.93247196459935E-02
20	0	70	70	1.86684789293727E-02
20	0	75	70	1.80119238944956E-02
20	0	80	70	0.017435735698519
20	0	85	70	1.70390084213641E-02
20	0	89.9	70	1.68975658993231E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=80) [1/sr]
20	0	0	80	4.24130871841969E-02
20	0	5	80	4.32610496936229E-02
20	0	10	80	4.22605824364741E-02
20	0	15	80	3.96052451132544E-02
20	0	20	80	3.58835129366741E-02
20	0	25	80	3.18198314357628E-02
20	0	30	80	2.80137145314569E-02
20	0	35	80	2.48131274081135E-02
20	0	40	80	2.23258402238066E-02
20	0	45	80	2.04960197706923E-02
20	0	50	80	1.91828793707894E-02
20	0	55	80	1.82188165626881E-02
20	0	60	80	1.74504113424292E-02
20	0	65	80	1.67684848092993E-02
20	0	70	80	1.61252707244047E-02
20	0	75	80	0.015532737234386
20	0	80	80	1.50423658961401E-02
20	0	85	80	1.47162479842666E-02
20	0	89.9	80	0.014601792418523
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=90) [1/sr]
20	0	0	90	4.24130871841969E-02
20	0	5	90	4.15774380665528E-02
20	0	10	90	3.92599916733141E-02
20	0	15	90	3.59451445701988E-02
20	0	20	90	3.22179279300087E-02
20	0	25	90	0.028578662366567
20	0	30	90	2.53475641331275E-02
20	0	35	90	2.26625115431508E-02
20	0	40	90	2.05274791336848E-02
20	0	45	90	1.88698825013691E-02
20	0	50	90	1.75861668372284E-02
20	0	55	90	1.65723516534193E-02
20	0	60	90	1.57429263089666E-02
20	0	65	90	1.50410351641643E-02
20	0	70	90	1.44408500669788E-02
20	0	75	90	1.39427378228889E-02
20	0	80	90	0.013563369938638
20	0	85	90	1.33243323027507E-02
20	0	89.9	90	1.32425856860843E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=100) [1/sr]
20	0	0	100	4.24130871841969E-02
20	0	5	100	3.99940455496808E-02
20	0	10	100	3.65943351847133E-02
20	0	15	100	3.28532886761799E-02
20	0	20	100	2.92580460513661E-02
20	0	25	100	0.026076698811506
20	0	30	100	2.33927270396221E-02
20	0	35	100	0.0211765115539
20	0	40	100	0.019350602385955
20	0	45	100	1.78333530012476E-02
20	0	50	100	1.65609648542757E-02
20	0	55	100	1.54930559687236E-02
20	0	60	100	1.46079593618014E-02
20	0	65	100	1.38938731596853E-02
20	0	70	100	0.013340805009877
20	0	75	100	1.29360994228155E-02
20	0	80	100	1.26640997106012E-02
20	0	85	100	1.25089415556596E-02
20	0	89.9	100	1.24587208527997E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=110) [1/sr]
20	0	0	110	4.24130871841969E-02
20	0	5	110	3.85464618636657E-02
20	0	10	110	3.42791582746577E-02
20	0	15	110	3.02774953466621E-02
20	0	20	110	2.68736419117612E-02
20	0	25	110	2.41232986529851E-02
20	0	30	110	2.19231309060009E-02
20	0	35	110	2.01149275190651E-02
20	0	40	110	1.85562843296594E-02
20	0	45	110	1.71583635199833E-02
20	0	50	110	1.58934778739833E-02
20	0	55	110	1.47784073962696E-02
20	0	60	110	0.013846113666649
20	0	65	110	1.31204821715296E-02
20	0	70	110	1.26026533864167E-02
20	0	75	110	1.22694597420227E-02
20	0	80	110	1.20805862642446E-02
20	0	85	110	1.19910362661802E-02
20	0	89.9	110	1.19656341954583E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=120) [1/sr]
20	0	0	120	4.24130871841969E-02
20	0	5	120	3.72604097305994E-02
20	0	10	120	0.032311494302716
20	0	15	120	2.81565960817216E-02
20	0	20	120	2.49485053655884E-02
20	0	25	120	2.25640685186513E-02
20	0	30	120	0.020761504642111
20	0	35	120	1.92890741054719E-02
20	0	40	120	1.79545509221423E-02
20	0	45	120	1.66623314284246E-02
20	0	50	120	1.54130121513053E-02
20	0	55	120	1.42682155743324E-02
20	0	60	120	1.33018286970391E-02
20	0	65	120	1.25626619176852E-02
20	0	70	120	1.20592123892414E-02
20	0	75	120	1.17623087595334E-02
20	0	80	120	1.16176693685586E-02
20	0	85	120	1.15637496045019E-02
20	0	89.9	120	1.15519477471205E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=130) [1/sr]
20	0	0	130	4.24130871841969E-02
20	0	5	130	3.61536255229888E-02
20	0	10	130	3.06791761793309E-02
20	0	15	130	2.64348685635663E-02
20	0	20	130	0.023394402796089
20	0	25	130	2.12926422601263E-02
20	0	30	130	1.97911417790566E-02
20	0	35	130	1.85755358256687E-02
20	0	40	130	1.74195665724508E-02
20	0	45	130	1.62223986737873E-02
20	0	50	130	1.50031926340019E-02
20	0	55	130	1.38522965954549E-02
20	0	60	130	0.012868212282088
20	0	65	130	0.012113616745729
20	0	70	130	0.011601347785764
20	0	75	130	1.13013485912402E-02
20	0	80	130	0.01115681570139
20	0	85	130	1.11039119774233E-02
20	0	89.9	130	1.10926058870877E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=140) [1/sr]
20	0	0	140	4.24130871841969E-02
20	0	5	140	3.52377882567015E-02
20	0	10	140	2.93672280960876E-02
20	0	15	140	0.025068715699085
20	0	20	140	2.21541101931573E-02
20	0	25	140	0.020250806689806
20	0	30	140	1.89568203205183E-02
20	0	35	140	1.79206875699137E-02
20	0	40	140	1.68974579805099E-02
20	0	45	140	1.57839403868415E-02
20	0	50	140	1.46086412743693E-02
20	0	55	140	1.34744363196056E-02
20	0	60	140	1.24887611089043E-02
20	0	65	140	1.17184315798533E-02
20	0	70	140	1.11784889275086E-02
20	0	75	140	0.01084266091468
20	0	80	140	0.010661351841681
20	0	85	140	1.05804437739206E-02
20	0	89.9	140	1.05586283880242E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=150) [1/sr]
20	0	0	150	4.24130871841969E-02
20	0	5	150	3.45202394615449E-02
20	0	10	150	2.83616395761469E-02
20	0	15	150	2.40279590371594E-02
20	0	20	150	0.021197356726349
20	0	25	150	1.94198513872745E-02
20	0	30	150	0.018254355245132
20	0	35	150	1.73311160726608E-02
20	0	40	150	1.63987585494008E-02
20	0	45	150	1.53546824546398E-02
20	0	50	150	1.42298778976049E-02
20	0	55	150	1.31273511064611E-02
20	0	60	150	1.21518308997415E-02
20	0	65	150	1.13674789643858E-02
20	0	70	150	1.07903410813395E-02
20	0	75	150	1.04011579305248E-02
20	0	80	150	1.01634332672959E-02
20	0	85	150	1.00393094650796E-02
20	0	89.9	150	1.00012797013502E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=160) [1/sr]
20	0	0	160	4.24130871841969E-02
20	0	5	160	3.40053697209798E-02
20	0	10	160	2.76511766686959E-02
20	0	15	160	2.32939967299761E-02
20	0	20	160	2.05130175224654E-02
20	0	25	160	1.88065549008997E-02
20	0	30	160	1.77113493782153E-02
20	0	35	160	1.68510170277114E-02
20	0	40	160	1.59750053028352E-02
20	0	45	160	1.49829945449266E-02
20	0	50	160	1.39047540958001E-02
20	0	55	160	1.28370940952497E-02
20	0	60	160	1.18764781453503E-02
20	0	65	160	1.10814199796862E-02
20	0	70	160	1.04684757468827E-02
20	0	75	160	1.00263123890725E-02
20	0	80	160	9.73252886520996E-03
20	0	85	160	9.56574095935079E-03
20	0	89.9	160	9.51178478358841E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=170) [1/sr]
20	0	0	170	4.24130871841969E-02
20	0	5	170	0.033695642383437
20	0	10	170	2.72279514968394E-02
20	0	15	170	2.28566936926135E-02
20	0	20	170	2.01004984722251E-02
20	0	25	170	1.84281478128976E-02
20	0	30	170	1.73654482023289E-02
20	0	35	170	0.016534817900246
20	0	40	170	0.015688635448018
20	0	45	170	1.47288323403871E-02
20	0	50	170	1.36831498287625E-02
20	0	55	170	1.26418894867926E-02
20	0	60	170	1.16937191950912E-02
20	0	65	170	1.08921008962053E-02
20	0	70	170	1.02539030806151E-02
20	0	75	170	9.77397962860217E-03
20	0	80	170	9.44046253280435E-03
20	0	85	170	9.24368867072924E-03
20	0	89.9	170	9.17860115370703E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=20, AZI=180) [1/sr]
20	0	0	180	4.24130871841969E-02
20	0	5	180	3.35922781587066E-02
20	0	10	180	2.70873753597321E-02
20	0	15	180	2.27113650465279E-02
20	0	20	180	1.99625170347095E-02
20	0	25	180	1.83000232823816E-02
20	0	30	180	1.72464473779687E-02
20	0	35	180	1.64242905582162E-02
20	0	40	180	1.55873367698863E-02
20	0	45	180	1.46384254044744E-02
20	0	50	180	1.36043985671621E-02
20	0	55	180	1.25729020367997E-02
20	0	60	180	1.16295063250563E-02
20	0	65	180	1.08256979581044E-02
20	0	70	180	1.01784628187372E-02
20	0	75	180	9.68498564827525E-03
20	0	80	180	9.33726954006252E-03
20	0	85	180	9.12983906736773E-03
20	0	89.9	180	9.06080964249934E-03
AOI	30	deg.
FRED TIS integral (0-1)	0.1015759442125
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=0) [1/sr]
30	0	0	0	0.029398599594643
30	0	5	0	3.69147181184124E-02
30	0	10	0	4.68434819453702E-02
30	0	15	0	5.87984015098772E-02
30	0	20	0	7.17273782600947E-02
30	0	25	0	8.40466932501494E-02
30	0	30	0	9.40204505011836E-02
30	0	35	0	0.10026772650858
30	0	40	0	0.10228354217531
30	0	45	0	0.100788551206582
30	0	50	0	9.76422404400787E-02
30	0	55	0	9.52882701143191E-02
30	0	60	0	9.61075977734471E-02
30	0	65	0	0.102041946427526
30	0	70	0	0.114339470959972
30	0	75	0	0.132854836950856
30	0	80	0	0.154659588100155
30	0	85	0	0.173200013678108
30	0	89.9	0	0.180605636548028
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=10) [1/sr]
30	0	0	10	0.029398599594643
30	0	5	10	3.67636611783089E-02
30	0	10	10	4.63773655070473E-02
30	0	15	10	0.057769705869943
30	0	20	10	6.98424582513414E-02
30	0	25	10	8.10617331470513E-02
30	0	30	10	8.98651584696507E-02
30	0	35	10	9.51232191389128E-02
30	0	40	10	9.65414857777772E-02
30	0	45	10	9.48856157642455E-02
30	0	50	10	9.18592058492224E-02
30	0	55	10	8.96271422330711E-02
30	0	60	10	0.090275439794881
30	0	65	10	9.54828450511531E-02
30	0	70	10	0.106276471068465
30	0	75	10	0.122418261511358
30	0	80	10	0.141265719961144
30	0	85	10	0.157170213266438
30	0	89.9	10	0.163494818702059
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=20) [1/sr]
30	0	0	20	0.029398599594643
30	0	5	20	3.63223304437486E-02
30	0	10	20	4.50428885097647E-02
30	0	15	20	5.48909224223763E-02
30	0	20	20	6.46921159150626E-02
30	0	25	20	7.30938491323952E-02
30	0	30	20	7.90020657028704E-02
30	0	35	20	0.081893259380585
30	0	40	20	8.19320895742717E-02
30	0	45	20	0.079939810389259
30	0	50	20	7.72247007703251E-02
30	0	55	20	7.52902209599726E-02
30	0	60	20	7.55315555902184E-02
30	0	65	20	0.07902321926242
30	0	70	20	8.63183655161393E-02
30	0	75	20	9.70420915946232E-02
30	0	80	20	0.109274112413245
30	0	85	20	0.119381447086934
30	0	89.9	20	0.123351520327738
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=30) [1/sr]
30	0	0	30	0.029398599594643
30	0	5	30	3.56242977706478E-02
30	0	10	30	4.30136114206579E-02
30	0	15	30	0.050700955101976
30	0	20	30	5.75294299601793E-02
30	0	25	30	6.24898714828399E-02
30	0	30	30	6.50975572257227E-02
30	0	35	30	6.54685039337128E-02
30	0	40	30	6.41508407341647E-02
30	0	45	30	6.19123871303332E-02
30	0	50	30	0.059590809614193
30	0	55	30	5.79918541908998E-02
30	0	60	30	5.78019320517292E-02
30	0	65	30	5.95001199550669E-02
30	0	70	30	6.32378489673906E-02
30	0	75	30	6.86451876643694E-02
30	0	80	30	7.46268451801997E-02
30	0	85	30	7.94280460788097E-02
30	0	89.9	30	8.12816302758726E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=40) [1/sr]
30	0	0	40	0.029398599594643
30	0	5	40	3.47195638979244E-02
30	0	10	40	4.05268307289357E-02
30	0	15	40	4.58733940093721E-02
30	0	20	40	4.97812212670667E-02
30	0	25	40	5.16875846154298E-02
30	0	30	40	5.16563545917296E-02
30	0	35	40	5.02230590057167E-02
30	0	40	40	4.80727526970563E-02
30	0	45	40	0.045803980486686
30	0	50	40	4.38557056987277E-02
30	0	55	40	4.25302685430047E-02
30	0	60	40	4.20268125574891E-02
30	0	65	40	4.24417844305548E-02
30	0	70	40	0.04373119853007
30	0	75	40	4.56536188163586E-02
30	0	80	40	4.77414818815559E-02
30	0	85	40	4.93745209420079E-02
30	0	89.9	40	4.99945312526276E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=50) [1/sr]
30	0	0	50	0.029398599594643
30	0	5	50	3.36673088049112E-02
30	0	10	50	3.78290748443662E-02
30	0	15	50	4.10167188839771E-02
30	0	20	50	4.25554488218471E-02
30	0	25	50	4.23024931992198E-02
30	0	30	50	4.06661501507188E-02
30	0	35	50	3.83210787497258E-02
30	0	40	50	3.58842383063862E-02
30	0	45	50	3.37513548376937E-02
30	0	50	50	3.20978876490947E-02
30	0	55	50	3.09532757689921E-02
30	0	60	50	0.03027416433356
30	0	65	50	2.99875413708148E-02
30	0	70	50	3.00046014125302E-02
30	0	75	50	3.02192821485813E-02
30	0	80	50	0.030508634467541
30	0	85	50	3.07476963928314E-02
30	0	89.9	50	3.08396281630631E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=60) [1/sr]
30	0	0	60	0.029398599594643
