type bsdf_data
format angles=deg bsdf=value scale=1
10	0
40	120	0.009835
40	130	0.009554
40	140	0.009331
40	150	0.009159
40	160	0.009035
40	170	0.008961
40	180	0.008936
45	0	0.016341
45	10	0.016175
45	20	0.015703
45	30	0.014995
45	40	0.014145
45	50	0.013246
45	60	0.012376
45	70	0.011587
45	80	0.010904
45	90	0.010335
45	100	0.009872
45	110	0.009501
45	120	0.009205
45	130	0.008970
45	140	0.008784
45	150	0.008641
45	160	0.008540
45	170	0.008478
45	180	0.008457
50	0	0.015584
50	10	0.015424
50	20	0.014969
50	30	0.014286
50	40	0.013466
50	50	0.012599
50	60	0.011760
50	70	0.010998
50	80	0.010339
50	90	0.009790
50	100	0.009345
50	110	0.008989
50	120	0.008706
50	130	0.008483
50	140	0.008309
50	150	0.008176
50	160	0.008082
50	170	0.008025
50	180	0.008006
55	0	0.015240
55	10	0.015080
55	20	0.014623
55	30	0.013938
55	40	0.013113
55	50	0.012239
55	60	0.011390
55	70	0.010617
55	80	0.009947
55	90	0.009385
55	100	0.008927
55	110	0.008560
55	120	0.008268
55	130	0.008038
55	140	0.007858
55	150	0.007723
55	160	0.007627
55	170	0.007570
55	180	0.007551
60	0	0.015059
60	10	0.014894
60	20	0.014424
60	30	0.013719
60	40	0.012871
60	50	0.011971
60	60	0.011097
60	70	0.010300
60	80	0.009606
60	90	0.009023
60	100	0.008546
60	110	0.008161
60	120	0.007854
60	130	0.007611
60	140	0.007423
60	150	0.007280
60	160	0.007180
60	170	0.007120
60	180	0.007100
65	0	0.014842
65	10	0.014671
65	20	0.014185
65	30	0.013456
65	40	0.012581
65	50	0.011657
65	60	0.010763
65	70	0.009949
65	80	0.009242
65	90	0.008650
65	100	0.008164
65	110	0.007772
65	120	0.007458
65	130	0.007210
65	140	0.007015
65	150	0.006867
65	160	0.006763
65	170	0.006700
65	180	0.006680
70	0	0.014495
70	10	0.014318
70	20	0.013818
70	30	0.013070
70	40	0.012179
70	50	0.011244
70	60	0.010346
70	70	0.009536
70	80	0.008839
70	90	0.008258
70	100	0.007783
70	110	0.007401
70	120	0.007095
70	130	0.006850
70	140	0.006656
70	150	0.006508
70	160	0.006402
70	170	0.006338
70	180	0.006317
75	0	0.014038
75	10	0.013858
75	20	0.013348
75	30	0.012592
75	40	0.011697
75	50	0.010768
75	60	0.009886
75	70	0.009099
75	80	0.008429
75	90	0.007877
75	100	0.007431
75	110	0.007072
75	120	0.006784
75	130	0.006551
75	140	0.006365
75	150	0.006220
75	160	0.006115
75	170	0.006051
75	180	0.006030
80	0	0.013576
80	10	0.013394
80	20	0.012881
80	30	0.012124
80	40	0.011235
80	50	0.010322
80	60	0.009463
80	70	0.008708
80	80	0.008073
80	90	0.007557
80	100	0.007143
80	110	0.006812
80	120	0.006546
80	130	0.006329
80	140	0.006153
80	150	0.006013
80	160	0.005910
80	170	0.005847
80	180	0.005826
20	0
0	0	0.021207
5	0	0.026482
5	10	0.026378
5	20	0.026072
5	30	0.025585
5	40	0.024947
5	50	0.024193
5	60	0.023365
5	70	0.022499
5	80	0.021631
5	90	0.020789
5	100	0.019997
5	110	0.019273
5	120	0.018630
5	130	0.018077
5	140	0.017619
5	150	0.017260
5	160	0.017003
5	170	0.016848
5	180	0.016796
10	0	0.031780
10	10	0.031511
10	20	0.030732
10	30	0.029524
10	40	0.028003
10	50	0.026295
10	60	0.024520
10	70	0.022775
10	80	0.021130
10	90	0.019630
10	100	0.018297
10	110	0.017140
10	120	0.016156
10	130	0.015340
10	140	0.014684
10	150	0.014181
10	160	0.013826
10	170	0.013614
10	180	0.013544
15	0	0.035908
15	10	0.035430
15	20	0.034069
15	30	0.032020
15	40	0.029546
15	50	0.026908
15	60	0.024320
15	70	0.021926
15	80	0.019803
15	90	0.017973
15	100	0.016427
15	110	0.015139
15	120	0.014078
15	130	0.013217
15	140	0.012534
15	150	0.012014
15	160	0.011647
15	170	0.011428
15	180	0.011356
20	0	0.037927
20	10	0.037240
20	20	0.035314
20	30	0.032500
20	40	0.029238
20	50	0.025931
20	60	0.022862
20	70	0.020185
20	80	0.017942
20	90	0.016109
20	100	0.014629
20	110	0.013437
20	120	0.012474
20	130	0.011697
20	140	0.011077
20	150	0.010599
20	160	0.010257
20	170	0.010050
20	180	0.009981
25	0	0.037699
25	10	0.036849
25	20	0.034501
25	30	0.031160
25	40	0.027431
25	50	0.023818
25	60	0.020633
25	70	0.017999
25	80	0.015910
25	90	0.014289
25	100	0.013038
25	110	0.012062
25	120	0.011282
25	130	0.010646
25	140	0.010125
25	150	0.009710
25	160	0.009403
25	170	0.009214
25	180	0.009150
30	0	0.035864
30	10	0.034921
30	20	0.032346
30	30	0.028765
30	40	0.024891
30	50	0.021278
30	60	0.018227
30	70	0.015821
30	80	0.014007
30	90	0.012674
30	100	0.011696
30	110	0.010962
30	120	0.010381
30	130	0.009896
30	140	0.009478
30	150	0.009127
30	160	0.008856
30	170	0.008683
30	180	0.008623
35	0	0.033348
35	10	0.032377
35	20	0.029748
35	30	0.026151
35	40	0.022350
35	50	0.018905
35	60	0.016089
35	70	0.013949
35	80	0.012407
35	90	0.011331
35	100	0.010588
35	110	0.010057
35	120	0.009645
35	130	0.009288
35	140	0.008960
35	150	0.008666
35	160	0.008426
35	170	0.008267
35	180	0.008212
40	0	0.030908
40	10	0.029952
40	20	0.027376
40	30	0.023891
40	40	0.020258
40	50	0.017022
40	60	0.014430
40	70	0.012507
40	80	0.011163
40	90	0.010264
40	100	0.009675
40	110	0.009278
40	120	0.008977
40	130	0.008710
40	140	0.008449
40	150	0.008199
40	160	0.007988
40	170	0.007844
40	180	0.007794
45	0	0.028966
45	10	0.028045
45	20	0.025568
45	30	0.022229
45	40	0.018769
45	50	0.015708
45	60	0.013274
45	70	0.011485
45	80	0.010248
45	90	0.009435
45	100	0.008917
45	110	0.008579
45	120	0.008331
45	130	0.008111
45	140	0.007892
45	150	0.007677
45	160	0.007491
45	170	0.007364
45	180	0.007319
50	0	0.027684
50	10	0.026795
50	20	0.024407
50	30	0.021186
50	40	0.017847
50	50	0.014889
50	60	0.012533
50	70	0.010797
50	80	0.009591
50	90	0.008793
50	100	0.008280
50	110	0.007947
50	120	0.007707
50	130	0.007502
50	140	0.007304
50	150	0.007115
50	160	0.006952
50	170	0.006842
50	180	0.006802
55	0	0.027076
55	10	0.026201
55	20	0.023847
55	30	0.020667
55	40	0.017362
55	50	0.014425
55	60	0.012076
55	70	0.010333
55	80	0.009109
55	90	0.008286
55	100	0.007747
55	110	0.007389
55	120	0.007134
55	130	0.006926
55	140	0.006737
55	150	0.006564
55	160	0.006419
55	170	0.006321
55	180	0.006286
60	0	0.027101
60	10	0.026204
60	20	0.023792
60	30	0.020538
60	40	0.017160
60	50	0.014162
60	60	0.011765
60	70	0.009982
60	80	0.008725
60	90	0.007871
60	100	0.007304
60	110	0.006923
60	120	0.006651
60	130	0.006434
60	140	0.006244
60	150	0.006076
60	160	0.005938
60	170	0.005847
60	180	0.005815
65	0	0.027688
65	10	0.026722
65	20	0.024135
65	30	0.020667
65	40	0.017101
65	50	0.013967
65	60	0.011488
65	70	0.009662
65	80	0.008384
65	90	0.007521
65	100	0.006947
65	110	0.006560
65	120	0.006281
65	130	0.006057
65	140	0.005859
65	150	0.005684
65	160	0.005541
65	170	0.005446
65	180	0.005413
70	0	0.028727
70	10	0.027643
70	20	0.024758
70	30	0.020941
70	40	0.017083
70	50	0.013762
70	60	0.011189
70	70	0.009334
70	80	0.008063
70	90	0.007220
70	100	0.006670
70	110	0.006301
70	120	0.006030
70	130	0.005801
70	140	0.005589
70	150	0.005395
70	160	0.005234
70	170	0.005127
70	180	0.005089
75	0	0.030036
75	10	0.028794
75	20	0.025521
75	30	0.021264
75	40	0.017057
75	50	0.013528
75	60	0.010869
75	70	0.009006
75	80	0.007766
75	90	0.006971
75	100	0.006468
75	110	0.006135
75	120	0.005881
75	130	0.005651
75	140	0.005421
75	150	0.005201
75	160	0.005013
75	170	0.004887
75	180	0.004842
80	0	0.031339
80	10	0.029933
80	20	0.026260
80	30	0.021558
80	40	0.017015
80	50	0.013299
80	60	0.010574
80	70	0.008718
80	80	0.007521
80	90	0.006782
80	100	0.006332
80	110	0.006040
80	120	0.005809
80	130	0.005578
80	140	0.005331
80	150	0.005082
80	160	0.004866
80	170	0.004720
80	180	0.004669
30	0
0	0	0.014699
5	0	0.018457
5	10	0.018382
5	20	0.018161
5	30	0.017812
5	40	0.017360
5	50	0.016834
5	60	0.016264
5	70	0.015680
5	80	0.015104
5	90	0.014556
5	100	0.014049
5	110	0.013592
5	120	0.013192
5	130	0.012851
5	140	0.012571
5	150	0.012353
5	160	0.012197
5	170	0.012103
5	180	0.012072
10	0	0.023422
10	10	0.023189
10	20	0.022521
10	30	0.021507
10	40	0.020263
10	50	0.018915
10	60	0.017566
10	70	0.016295
10	80	0.015146
10	90	0.014140
10	100	0.013278
10	110	0.012551
10	120	0.011946
10	130	0.011450
10	140	0.011052
10	150	0.010747
10	160	0.010530
10	170	0.010400
10	180	0.010357
15	0	0.029399
15	10	0.028885
15	20	0.027445
15	30	0.025350
15	40	0.022937
15	50	0.020508
15	60	0.018278
15	70	0.016355
15	80	0.014768
15	90	0.013493
15	100	0.012479
15	110	0.011672
15	120	0.011024
15	130	0.010497
15	140	0.010071
15	150	0.009736
15	160	0.009492
15	170	0.009342
15	180	0.009292
20	0	0.035864
20	10	0.034921
20	20	0.032346
20	30	0.028765
20	40	0.024891
20	50	0.021278
20	60	0.018227
20	70	0.015821
20	80	0.014007
20	90	0.012674
20	100	0.011696
20	110	0.010962
20	120	0.010381
20	130	0.009896
20	140	0.009478
20	150	0.009127
20	160	0.008856
20	170	0.008683
20	180	0.008623
25	0	0.042023
25	10	0.040531
25	20	0.036547
25	30	0.031245
25	40	0.025844
25	50	0.021151
25	60	0.017484
25	70	0.014819
25	80	0.012980
25	90	0.011752
25	100	0.010935
25	110	0.010362
25	120	0.009908
25	130	0.009494
25	140	0.009094
25	150	0.008721
25	160	0.008411
25	170	0.008205
25	180	0.008132
30	0	0.047010
30	10	0.044933
30	20	0.039501
30	30	0.032549
30	40	0.025828
30	50	0.020333
30	60	0.016309
30	70	0.013583
30	80	0.011845
30	90	0.010795
30	100	0.010179
30	110	0.009790
30	120	0.009474
30	130	0.009135
30	140	0.008747
30	150	0.008344
30	160	0.007988
30	170	0.007745
30	180	0.007659
35	0	0.050134
35	10	0.047562
35	20	0.040947
35	30	0.032734
35	40	0.025112
35	50	0.019161
35	60	0.015011
35	70	0.012341
35	80	0.010743
35	90	0.009862
35	100	0.009416
35	110	0.009178
35	120	0.008972
35	130	0.008693
35	140	0.008315
35	150	0.007889
35	160	0.007499
35	170	0.007229
35	180	0.007132
40	0	0.051142
40	10	0.048271
40	20	0.040966
40	30	0.032075
40	40	0.024036
40	50	0.017942
40	60	0.013819
40	70	0.011248
40	80	0.009766
40	90	0.008996
40	100	0.008651
40	110	0.008499
40	120	0.008360
40	130	0.008122
40	140	0.007762
40	150	0.007337
40	160	0.006942
40	170	0.006667
40	180	0.006568
45	0	0.050394
45	10	0.047443
45	20	0.039970
45	30	0.030956
45	40	0.022902
45	50	0.016876
45	60	0.012850
45	70	0.010369
45	80	0.008953
45	90	0.008227
45	100	0.007910
45	110	0.007781
45	120	0.007666
45	130	0.007459
45	140	0.007133
45	150	0.006743
45	160	0.006377
45	170	0.006121
45	180	0.006029
50	0	0.048821
50	10	0.045930
50	20	0.038612
50	30	0.029795
50	40	0.021928
50	50	0.016049
50	60	0.012123
50	70	0.009697
50	80	0.008300
50	90	0.007567
50	100	0.007231
50	110	0.007086
50	120	0.006973
50	130	0.006791
50	140	0.006515
50	150	0.006182
50	160	0.005869
50	170	0.005648
50	180	0.005569
55	0	0.047644
55	10	0.044814
55	20	0.037645
55	30	0.028996
55	40	0.021265
55	50	0.015477
55	60	0.011599
55	70	0.009188
55	80	0.007781
55	90	0.007021
55	100	0.006652
55	110	0.006481
55	120	0.006365
55	130	0.006209
55	140	0.005982
55	150	0.005710
55	160	0.005452
55	170	0.005269
55	180	0.005203
60	0	0.048054
60	10	0.045138
60	20	0.037766
60	30	0.028901
60	40	0.021013
60	50	0.015137
60	60	0.011218
60	70	0.008786
60	80	0.007362
60	90	0.006584
60	100	0.006196
60	110	0.006015
60	120	0.005902
60	130	0.005766
60	140	0.005575
60	150	0.005344
60	160	0.005123
60	170	0.004966
60	180	0.004909
65	0	0.051021
65	10	0.047741
65	20	0.039512
65	30	0.029750
65	40	0.021221
65	50	0.014994
65	60	0.010923
65	70	0.008442
65	80	0.007013
65	90	0.006244
65	100	0.005871
65	110	0.005704
65	120	0.005605
65	130	0.005481
65	140	0.005298
65	150	0.005073
65	160	0.004856
65	170	0.004701
65	180	0.004645
70	0	0.057170
70	10	0.053138
70	20	0.043159
70	30	0.031619
70	40	0.021866
70	50	0.015002
70	60	0.010677
70	70	0.008131
70	80	0.006716
70	90	0.005990
70	100	0.005665
70	110	0.005539
70	120	0.005462
70	130	0.005338
70	140	0.005132
70	150	0.004872
70	160	0.004622
70	170	0.004444
70	180	0.004380
75	0	0.066427
75	10	0.061209
75	20	0.048521
75	30	0.034323
75	40	0.022827
75	50	0.015110
75	60	0.010467
75	70	0.007854
75	80	0.006470
75	90	0.005810
75	100	0.005556
75	110	0.005488
75	120	0.005439
75	130	0.005301
75	140	0.005045
75	150	0.004720
75	160	0.004410
75	170	0.004192
75	180	0.004114
80	0	0.077330
80	10	0.070633
80	20	0.054637
80	30	0.037313
80	40	0.023871
80	50	0.015254
80	60	0.010300
80	70	0.007629
80	80	0.006282
80	90	0.005690
80	100	0.005512
80	110	0.005506
80	120	0.005483
80	130	0.005324
80	140	0.005008
80	150	0.004607
80	160	0.004230
80	170	0.003970
80	180	0.003878
40	0
0	0	0.011461
5	0	0.013958
5	10	0.013906
5	20	0.013754
5	30	0.013515
5	40	0.013208
5	50	0.012854
5	60	0.012477
5	70	0.012096
5	80	0.011727
5	90	0.011381
5	100	0.011067
5	110	0.010789
5	120	0.010549
5	130	0.010347
5	140	0.010183
5	150	0.010056
5	160	0.009966
5	170	0.009912
5	180	0.009894
10	0	0.017772
10	10	0.017592
10	20	0.017079
10	30	0.016307
10	40	0.015378
10	50	0.014392
10	60	0.013432
10	70	0.012555
10	80	0.011791
10	90	0.011147
10	100	0.010616
10	110	0.010184
10	120	0.009835
10	130	0.009554
10	140	0.009331
10	150	0.009159
10	160	0.009035
10	170	0.008961
10	180	0.008936
15	0	0.023318
15	10	0.022866
15	20	0.021614
15	30	0.019824
15	40	0.017814
15	50	0.015858
15	60	0.014131
15	70	0.012712
15	80	0.011603
15	90	0.010768
15	100	0.010148
15	110	0.009686
15	120	0.009329
15	130	0.009040
15	140	0.008799
15	150	0.008598
15	160	0.008443
15	170	0.008345
15	180	0.008311
20	0	0.030908
20	10	0.029952
20	20	0.027376
20	30	0.023891
20	40	0.020258
20	50	0.017022
20	60	0.014430
20	70	0.012507
20	80	0.011163
20	90	0.010264
20	100	0.009675
20	110	0.009278
20	120	0.008977
20	130	0.008710
20	140	0.008449
20	150	0.008199
20	160	0.007988
20	170	0.007844
20	180	0.007794
25	0	0.040462
25	10	0.038694
25	20	0.034071
25	30	0.028148
25	40	0.022417
25	50	0.017728
25	60	0.014297
25	70	0.011982
25	80	0.010522
25	90	0.009662
25	100	0.009183
25	110	0.008905
25	120	0.008687
25	130	0.008441
25	140	0.008139
25	150	0.007810
25	160	0.007510
25	170	0.007302
25	180	0.007228
30	0	0.051142
30	10	0.048271
30	20	0.040966
30	30	0.032075
30	40	0.024036
30	50	0.017942
30	60	0.013819
30	70	0.011248
30	80	0.009766
30	90	0.008996
30	100	0.008651
30	110	0.008499
30	120	0.008360
30	130	0.008122
30	140	0.007762
30	150	0.007337
30	160	0.006942
30	170	0.006667
30	180	0.006568
35	0	0.061232
35	10	0.057143
35	20	0.046976
35	30	0.035116
35	40	0.024973
35	50	0.017743
35	60	0.013142
35	70	0.010441
35	80	0.008984
35	90	0.008305
35	100	0.008068
35	110	0.008014
35	120	0.007931
35	130	0.007692
35	140	0.007281
35	150	0.006780
35	160	0.006314
35	170	0.005991
35	180	0.005876
40	0	0.068739
40	10	0.063614
40	20	0.051079
40	30	0.036893
40	40	0.025229
40	50	0.017266
40	60	0.012408
40	70	0.009665
40	80	0.008244
40	90	0.007623
40	100	0.007448
40	110	0.007446
40	120	0.007396
40	130	0.007162
40	140	0.006733
40	150	0.006205
40	160	0.005715
40	170	0.005378
40	180	0.005259
45	0	0.072655
45	10	0.066895
45	20	0.052941
45	30	0.037424
45	40	0.024958
45	50	0.016658
45	60	0.011714
45	70	0.008977
45	80	0.007582
45	90	0.006982
45	100	0.006823
45	110	0.006836
45	120	0.006807
45	130	0.006599
45	140	0.006199
45	150	0.005699
45	160	0.005234
45	170	0.004914
45	180	0.004801
50	0	0.073872
50	10	0.067830
50	20	0.053261
50	30	0.037197
50	40	0.024437
50	50	0.016046
50	60	0.011105
50	70	0.008390
50	80	0.007008
50	90	0.006406
50	100	0.006238
50	110	0.006251
50	120	0.006243
50	130	0.006085
50	140	0.005751
50	150	0.005321
50	160	0.004912
50	170	0.004628
50	180	0.004527
55	0	0.074884
55	10	0.068610
55	20	0.053530
55	30	0.037012
55	40	0.024003
55	50	0.015532
55	60	0.010588
55	70	0.007889
55	80	0.006514
55	90	0.005907
55	100	0.005732
55	110	0.005752
55	120	0.005777
55	130	0.005681
55	140	0.005429
55	150	0.005079
55	160	0.004734
55	170	0.004489
55	180	0.004401
60	0	0.078782
60	10	0.071904
60	20	0.055485
60	30	0.037727
60	40	0.023978
60	50	0.015192
60	60	0.010157
60	70	0.007449
60	80	0.006085
60	90	0.005492
60	100	0.005333
60	110	0.005379
60	120	0.005450
60	130	0.005416
60	140	0.005232
60	150	0.004943
60	160	0.004643
60	170	0.004424
60	180	0.004345
65	0	0.088622
65	10	0.080302
65	20	0.060713
65	30	0.040060
65	40	0.024595
65	50	0.015068
65	60	0.009797
65	70	0.007052
65	80	0.005711
65	90	0.005158
65	100	0.005046
65	110	0.005146
65	120	0.005272
65	130	0.005285
65	140	0.005133
65	150	0.004859
65	160	0.004563
65	170	0.004343
65	180	0.004264
70	0	0.107208
70	10	0.096081
70	20	0.070437
70	30	0.044440
70	40	0.025943
70	50	0.015160
70	60	0.009502
70	70	0.006693
70	80	0.005389
70	90	0.004901
70	100	0.004865
70	110	0.005041
70	120	0.005225
70	130	0.005262
70	140	0.005092
70	150	0.004775
70	160	0.004434
70	170	0.004183
70	180	0.004092
75	0	0.136050
75	10	0.120301
75	20	0.084937
75	30	0.050758
75	40	0.027893
75	50	0.015419
75	60	0.009270
75	70	0.006383
75	80	0.005122
75	90	0.004712
75	100	0.004768
75	110	0.005032
75	120	0.005274
75	130	0.005307
75	140	0.005076
75	150	0.004669
75	160	0.004247
75	170	0.003944
75	180	0.003836
80	0	0.172244
80	10	0.150312
80	20	0.102290
80	30	0.057975
80	40	0.030045
80	50	0.015745
80	60	0.009102
80	70	0.006141
80	80	0.004920
80	90	0.004584
80	100	0.004728
80	110	0.005078
80	120	0.005366
80	130	0.005380
80	140	0.005065
80	150	0.004552
80	160	0.004041
80	170	0.003686
80	180	0.003561
50	0
0	0	0.010184
5	0	0.012290
5	10	0.012244
5	20	0.012112
5	30	0.011906
5	40	0.011640
5	50	0.011336
5	60	0.011012
5	70	0.010687
5	80	0.010373
5	90	0.010082
5	100	0.009819
5	110	0.009588
5	120	0.009390
5	130	0.009226
5	140	0.009093
5	150	0.008990
5	160	0.008918
5	170	0.008875
5	180	0.008861
10	0	0.015584
10	10	0.015424
10	20	0.014969
10	30	0.014286
10	40	0.013466
10	50	0.012599
10	60	0.011760
10	70	0.010998
10	80	0.010339
10	90	0.009790
10	100	0.009345
10	110	0.008989
10	120	0.008706
10	130	0.008483
10	140	0.008309
10	150	0.008176
10	160	0.008082
10	170	0.008025
10	180	0.008006
15	0	0.020554
15	10	0.020145
15	20	0.019012
15	30	0.017396
15	40	0.015588
15	50	0.013835
15	60	0.012297
15	70	0.011040
15	80	0.010068
15	90	0.009345
15	100	0.008819
15	110	0.008437
15	120	0.008152
15	130	0.007928
15	140	0.007744
15	150	0.007593
15	160	0.007477
15	170	0.007403
15	180	0.007377
20	0	0.027684
20	10	0.026795
20	20	0.024407
20	30	0.021186
20	40	0.017847
20	50	0.014889
20	60	0.012533
20	70	0.010797
20	80	0.009591
20	90	0.008793
20	100	0.008280
20	110	0.007947
20	120	0.007707
20	130	0.007502
20	140	0.007304
20	150	0.007115
20	160	0.006952
20	170	0.006842
20	180	0.006802
25	0	0.037212
25	10	0.035513
25	20	0.031084
25	30	0.025444
25	40	0.020030
25	50	0.015641
25	60	0.012455
25	70	0.010319
25	80	0.008976
25	90	0.008186
25	100	0.007749
25	110	0.007505
25	120	0.007328
25	130	0.007140
25	140	0.006909
25	150	0.006654
25	160	0.006420
25	170	0.006256
25	180	0.006197
30	0	0.048821
30	10	0.045930
30	20	0.038612
30	30	0.029795
30	40	0.021928
30	50	0.016049
30	60	0.012123
30	70	0.009697
30	80	0.008300
30	90	0.007567
30	100	0.007231
30	110	0.007086
30	120	0.006973
30	130	0.006791
30	140	0.006515
30	150	0.006182
30	160	0.005869
30	170	0.005648
30	180	0.005569
35	0	0.061484
35	10	0.057087
35	20	0.046250
35	30	0.033813
35	40	0.023402
35	50	0.016153
35	60	0.011640
35	70	0.009031
35	80	0.007630
35	90	0.006968
35	100	0.006726
35	110	0.006669
35	120	0.006612
35	130	0.006436
35	140	0.006118
35	150	0.005721
35	160	0.005344
35	170	0.005081
35	180	0.004987
40	0	0.073872
40	10	0.067830
40	20	0.053261
40	30	0.037197
40	40	0.024437
40	50	0.016046
40	60	0.011105
40	70	0.008390
40	80	0.007008
40	90	0.006406
40	100	0.006238
40	110	0.006251
40	120	0.006243
40	130	0.006085
40	140	0.005751
40	150	0.005321
40	160	0.004912
40	170	0.004628
40	180	0.004527
45	0	0.085284
45	10	0.077605
45	20	0.059402
45	30	0.039961
45	40	0.025145
45	50	0.015835
45	60	0.010585
45	70	0.007811
45	80	0.006450
45	90	0.005891
45	100	0.005775
45	110	0.005843
45	120	0.005887
45	130	0.005767
45	140	0.005453
45	150	0.005028
45	160	0.004618
45	170	0.004331
45	180	0.004230
50	0	0.096533
50	10	0.087159
50	20	0.065259
50	30	0.042491
50	40	0.025742
50	50	0.015615
50	60	0.010111
50	70	0.007295
50	80	0.005953
50	90	0.005427
50	100	0.005351
50	110	0.005471
50	120	0.005575
50	130	0.005515
50	140	0.005251
50	150	0.004859
50	160	0.004469
50	170	0.004192
50	180	0.004093
55	0	0.110184
55	10	0.098688
55	20	0.072230
55	30	0.045473
55	40	0.026490
55	50	0.015458
55	60	0.009685
55	70	0.006827
55	80	0.005505
55	90	0.005014
55	100	0.004981
55	110	0.005159
55	120	0.005335
55	130	0.005350
55	140	0.005149
55	150	0.004800
55	160	0.004434
55	170	0.004168
55	180	0.004072
60	0	0.130310
60	10	0.115575
60	20	0.082278
60	30	0.049728
60	40	0.027639
60	50	0.015409
60	60	0.009297
60	70	0.006390
60	80	0.005096
60	90	0.004651
60	100	0.004675
60	110	0.004924
60	120	0.005183
60	130	0.005275
60	140	0.005130
60	150	0.004810
60	160	0.004452
60	170	0.004186
60	180	0.004089
65	0	0.162155
65	10	0.142025
65	20	0.097600
65	30	0.056024
65	40	0.029367
65	50	0.015485
65	60	0.008939
65	70	0.005977
65	80	0.004722
65	90	0.004338
65	100	0.004436
65	110	0.004772
65	120	0.005120
65	130	0.005279
65	140	0.005160
65	150	0.004831
65	160	0.004449
65	170	0.004163
65	180	0.004059
70	0	0.211258
70	10	0.182262
70	20	0.120061
70	30	0.064813
70	40	0.031708
70	50	0.015676
70	60	0.008610
70	70	0.005594
70	80	0.004390
70	90	0.004078
70	100	0.004262
70	110	0.004697
70	120	0.005133
70	130	0.005336
70	140	0.005201
70	150	0.004816
70	160	0.004373
70	170	0.004045
70	180	0.003927
75	0	0.280247
75	10	0.237921
75	20	0.149819
75	30	0.075779
75	40	0.034476
75	50	0.015940
75	60	0.008324
75	70	0.005261
75	80	0.004110
75	90	0.003872
75	100	0.004145
75	110	0.004679
75	120	0.005196
75	130	0.005418
75	140	0.005228
75	150	0.004749
75	160	0.004221
75	170	0.003840
75	180	0.003705
80	0	0.361877
80	10	0.302780
80	20	0.183051
80	30	0.087311
80	40	0.037216
80	50	0.016211
80	60	0.008100
80	70	0.005001
80	80	0.003898
80	90	0.003723
80	100	0.004074
80	110	0.004695
80	120	0.005276
80	130	0.005497
80	140	0.005234
80	150	0.004653
80	160	0.004040
80	170	0.003611
80	180	0.003461
60	0
0	0	0.009502
5	0	0.011698
5	10	0.011651
5	20	0.011513
5	30	0.011297
5	40	0.011019
5	50	0.010700
5	60	0.010360
5	70	0.010017
5	80	0.009686
5	90	0.009377
5	100	0.009097
5	110	0.008851
5	120	0.008639
5	130	0.008462
5	140	0.008319
5	150	0.008209
5	160	0.008131
5	170	0.008085
5	180	0.008069
10	0	0.015059
