bsdf_data
angles=deg bsdf=value scale=1
10	0
50	120	0.013256
50	130	0.014390
50	140	0.015033
50	150	0.015687
50	160	0.016006
50	170	0.015728
50	180	0.015759
50	190	0.015615
50	200	0.015269
50	210	0.015553
50	220	0.015410
50	230	0.015553
50	240	0.015269
50	250	0.015615
50	260	0.015759
50	270	0.015728
50	280	0.016006
50	290	0.015687
50	300	0.015033
50	310	0.014390
50	320	0.013256
50	330	0.012182
50	340	0.011476
50	350	0.010670
55	0	0.009379
55	10	0.009208
55	20	0.008880
55	30	0.008646
55	40	0.008602
55	50	0.008646
55	60	0.008880
55	70	0.009208
55	80	0.009379
55	90	0.010202
55	100	0.010642
55	110	0.011426
55	120	0.012353
55	130	0.013178
55	140	0.013836
55	150	0.014463
55	160	0.014907
55	170	0.014567
55	180	0.014477
55	190	0.014318
55	200	0.014055
55	210	0.013916
55	220	0.014070
55	230	0.013916
55	240	0.014055
55	250	0.014318
55	260	0.014477
55	270	0.014567
55	280	0.014907
55	290	0.014463
55	300	0.013836
55	310	0.013178
55	320	0.012353
55	330	0.011426
55	340	0.010642
55	350	0.010202
60	0	0.008892
60	10	0.008727
60	20	0.008402
60	30	0.008039
60	40	0.007956
60	50	0.008039
60	60	0.008402
60	70	0.008727
60	80	0.008892
60	90	0.009479
60	100	0.010256
60	110	0.010918
60	120	0.011678
60	130	0.012358
60	140	0.013401
60	150	0.013940
60	160	0.013801
60	170	0.013562
60	180	0.013005
60	190	0.013151
60	200	0.013042
60	210	0.012779
60	220	0.012514
60	230	0.012779
60	240	0.013042
60	250	0.013151
60	260	0.013005
60	270	0.013562
60	280	0.013801
60	290	0.013940
60	300	0.013401
60	310	0.012358
60	320	0.011678
60	330	0.010918
60	340	0.010256
60	350	0.009479
65	0	0.008557
65	10	0.008166
65	20	0.007865
65	30	0.007676
65	40	0.007308
65	50	0.007676
65	60	0.007865
65	70	0.008166
65	80	0.008557
65	90	0.009019
65	100	0.009494
65	110	0.010408
65	120	0.011460
65	130	0.012315
65	140	0.012754
65	150	0.012966
65	160	0.013394
65	170	0.013109
65	180	0.012638
65	190	0.012092
65	200	0.011802
65	210	0.011805
65	220	0.011824
65	230	0.011805
65	240	0.011802
65	250	0.012092
65	260	0.012638
65	270	0.013109
65	280	0.013394
65	290	0.012966
65	300	0.012754
65	310	0.012315
65	320	0.011460
65	330	0.010408
65	340	0.009494
65	350	0.009019
70	0	0.008434
70	10	0.007849
70	20	0.007748
70	30	0.007521
70	40	0.007269
70	50	0.007521
70	60	0.007748
70	70	0.007849
70	80	0.008434
70	90	0.009088
70	100	0.009619
70	110	0.010545
70	120	0.010982
70	130	0.012536
70	140	0.012941
70	150	0.013727
70	160	0.013485
70	170	0.012452
70	180	0.012220
70	190	0.012466
70	200	0.011722
70	210	0.011187
70	220	0.010975
70	230	0.011187
70	240	0.011722
70	250	0.012466
70	260	0.012220
70	270	0.012452
70	280	0.013485
70	290	0.013727
70	300	0.012941
70	310	0.012536
70	320	0.010982
70	330	0.010545
70	340	0.009619
70	350	0.009088
75	0	0.008476
75	10	0.007937
75	20	0.007366
75	30	0.007452
75	40	0.007004
75	50	0.007452
75	60	0.007366
75	70	0.007937
75	80	0.008476
75	90	0.008855
75	100	0.009906
75	110	0.010644
75	120	0.011690
75	130	0.012686
75	140	0.013196
75	150	0.013387
75	160	0.013522
75	170	0.013707
75	180	0.011991
75	190	0.011222
75	200	0.011382
75	210	0.010767
75	220	0.011187
75	230	0.010767
75	240	0.011382
75	250	0.011222
75	260	0.011991
75	270	0.013707
75	280	0.013522
75	290	0.013387
75	300	0.013196
75	310	0.012686
75	320	0.011690
75	330	0.010644
75	340	0.009906
75	350	0.008855
80	0	0.009120
80	10	0.008262
80	20	0.008258
80	30	0.007910
80	40	0.007873
80	50	0.007910
80	60	0.008258
80	70	0.008262
80	80	0.009120
80	90	0.009395
80	100	0.009935
80	110	0.011090
80	120	0.012612
80	130	0.013491
80	140	0.014509
80	150	0.014747
80	160	0.014399
80	170	0.013299
80	180	0.013308
80	190	0.012089
80	200	0.011484
80	210	0.010879
80	220	0.011237
80	230	0.010879
80	240	0.011484
80	250	0.012089
80	260	0.013308
80	270	0.013299
80	280	0.014399
80	290	0.014747
80	300	0.014509
80	310	0.013491
80	320	0.012612
80	330	0.011090
80	340	0.009935
80	350	0.009395
10	230
0	0	0.031984
0	10	0.031984
0	20	0.031984
0	30	0.031984
0	40	0.031984
0	50	0.031984
0	60	0.031984
0	70	0.031984
0	80	0.031984
0	90	0.031984
0	100	0.031984
0	110	0.031984
0	120	0.031984
0	130	0.031984
0	140	0.031984
0	150	0.031984
0	160	0.031984
0	170	0.031984
0	180	0.031984
0	190	0.031984
0	200	0.031984
0	210	0.031984
0	220	0.031984
0	230	0.031984
0	240	0.031984
0	250	0.031984
0	260	0.031984
0	270	0.031984
0	280	0.031984
0	290	0.031984
0	300	0.031984
0	310	0.031984
0	320	0.031984
0	330	0.031984
0	340	0.031984
0	350	0.031984
5	0	0.030486
5	10	0.030712
5	90	0.030712
5	100	0.030486
5	110	0.030437
5	120	0.030133
5	130	0.030253
5	140	0.030569
5	150	0.031192
5	160	0.031538
5	170	0.032104
5	180	0.032563
5	190	0.033372
5	200	0.033687
5	210	0.034014
5	220	0.033851
5	230	0.034271
5	240	0.033851
5	250	0.034014
5	260	0.033687
5	270	0.033372
5	280	0.032563
5	290	0.032104
5	300	0.031538
5	310	0.031192
5	320	0.030569
5	330	0.030253
5	340	0.030133
5	350	0.030437
10	0	0.028138
10	10	0.028101
10	90	0.028101
10	100	0.028138
10	110	0.027956
10	120	0.028221
10	130	0.028612
10	140	0.029301
10	150	0.029755
10	160	0.031061
10	170	0.031571
10	180	0.032166
10	190	0.032504
10	200	0.033636
10	210	0.033989
10	220	0.034610
10	230	0.034800
10	240	0.034610
10	250	0.033989
10	260	0.033636
10	270	0.032504
10	280	0.032166
10	290	0.031571
10	300	0.031061
10	310	0.029755
10	320	0.029301
10	330	0.028612
10	340	0.028221
10	350	0.027956
15	0	0.024724
15	10	0.024700
15	90	0.024700
15	100	0.024724
15	110	0.024818
15	120	0.025876
15	130	0.026323
15	140	0.027286
15	150	0.027850
15	160	0.028922
15	170	0.029712
15	180	0.030715
15	190	0.031446
15	200	0.032078
15	210	0.032565
15	220	0.033111
15	230	0.033233
15	240	0.033111
15	250	0.032565
15	260	0.032078
15	270	0.031446
15	280	0.030715
15	290	0.029712
15	300	0.028922
15	310	0.027850
15	320	0.027286
15	330	0.026323
15	340	0.025876
15	350	0.024818
20	0	0.021644
20	10	0.021158
20	90	0.021158
20	100	0.021644
20	110	0.022261
20	120	0.023237
20	130	0.023772
20	140	0.025157
20	150	0.026206
20	160	0.027007
20	170	0.027820
20	180	0.029028
20	190	0.029261
20	200	0.030451
20	210	0.030349
20	220	0.030315
20	230	0.030603
20	240	0.030315
20	250	0.030349
20	260	0.030451
20	270	0.029261
20	280	0.029028
20	290	0.027820
20	300	0.027007
20	310	0.026206
20	320	0.025157
20	330	0.023772
20	340	0.023237
20	350	0.022261
25	0	0.018952
25	10	0.018414
25	20	0.018204
25	30	0.017629
25	40	0.017703
25	50	0.017673
25	60	0.017703
25	70	0.017629
25	80	0.018204
25	90	0.018414
25	100	0.018952
25	110	0.019705
25	120	0.020732
25	130	0.021403
25	140	0.022943
25	150	0.023697
25	160	0.024724
25	170	0.025684
25	180	0.026361
25	190	0.026991
25	200	0.027460
25	210	0.028183
25	220	0.028563
25	230	0.028327
25	240	0.028563
25	250	0.028183
25	260	0.027460
25	270	0.026991
25	280	0.026361
25	290	0.025684
25	300	0.024724
25	310	0.023697
25	320	0.022943
25	330	0.021403
25	340	0.020732
25	350	0.019705
30	0	0.016806
30	10	0.016431
30	20	0.015606
30	30	0.015788
30	40	0.015231
30	50	0.015264
30	60	0.015231
30	70	0.015788
30	80	0.015606
30	90	0.016431
30	100	0.016806
30	110	0.017556
30	120	0.018628
30	130	0.019599
30	140	0.020500
30	150	0.021758
30	160	0.022915
30	170	0.023600
30	180	0.024211
30	190	0.024764
30	200	0.024848
30	210	0.025340
30	220	0.025416
30	230	0.025606
30	240	0.025416
30	250	0.025340
30	260	0.024848
30	270	0.024764
30	280	0.024211
30	290	0.023600
30	300	0.022915
30	310	0.021758
30	320	0.020500
30	330	0.019599
30	340	0.018628
30	350	0.017556
35	0	0.014832
35	10	0.014260
35	20	0.013991
35	30	0.013317
35	40	0.013332
35	50	0.013313
35	60	0.013332
35	70	0.013317
35	80	0.013991
35	90	0.014260
35	100	0.014832
35	110	0.015568
35	120	0.016421
35	130	0.017345
35	140	0.018825
35	150	0.019716
35	160	0.020535
35	170	0.021202
35	180	0.021619
35	190	0.022007
35	200	0.022406
35	210	0.022450
35	220	0.022553
35	230	0.022478
35	240	0.022553
35	250	0.022450
35	260	0.022406
35	270	0.022007
35	280	0.021619
35	290	0.021202
35	300	0.020535
35	310	0.019716
35	320	0.018825
35	330	0.017345
35	340	0.016421
35	350	0.015568
40	0	0.013038
40	10	0.012498
40	20	0.012142
40	30	0.012007
40	40	0.011992
40	50	0.011558
40	60	0.011992
40	70	0.012007
40	80	0.012142
40	90	0.012498
40	100	0.013038
40	110	0.013824
40	120	0.014728
40	130	0.015583
40	140	0.016911
40	150	0.017945
40	160	0.018394
40	170	0.019120
40	180	0.019590
40	190	0.019677
40	200	0.019825
40	210	0.019602
40	220	0.019970
40	230	0.019939
40	240	0.019970
40	250	0.019602
40	260	0.019825
40	270	0.019677
40	280	0.019590
40	290	0.019120
40	300	0.018394
40	310	0.017945
40	320	0.016911
40	330	0.015583
40	340	0.014728
40	350	0.013824
45	0	0.011830
45	10	0.011278
45	20	0.010851
45	30	0.010706
45	40	0.010563
45	50	0.010702
45	60	0.010563
45	70	0.010706
45	80	0.010851
45	90	0.011278
45	100	0.011830
45	110	0.012779
45	120	0.013726
45	130	0.014403
45	140	0.015341
45	150	0.016191
45	160	0.017008
45	170	0.017410
45	180	0.017806
45	190	0.017489
45	200	0.017306
45	210	0.017592
45	220	0.017535
45	230	0.017461
45	240	0.017535
45	250	0.017592
45	260	0.017306
45	270	0.017489
45	280	0.017806
45	290	0.017410
45	300	0.017008
45	310	0.016191
45	320	0.015341
45	330	0.014403
45	340	0.013726
45	350	0.012779
50	0	0.010670
50	10	0.010260
50	20	0.009979
50	30	0.009644
50	40	0.009492
50	50	0.009497
50	60	0.009492
50	70	0.009644
50	80	0.009979
50	90	0.010260
50	100	0.010670
50	110	0.011476
50	120	0.012182
50	130	0.013256
50	140	0.014390
50	150	0.015033
50	160	0.015687
50	170	0.016006
50	180	0.015728
50	190	0.015759
50	200	0.015615
50	210	0.015269
50	220	0.015553
50	230	0.015410
50	240	0.015553
50	250	0.015269
50	260	0.015615
50	270	0.015759
50	280	0.015728
50	290	0.016006
50	300	0.015687
50	310	0.015033
50	320	0.014390
50	330	0.013256
50	340	0.012182
50	350	0.011476
55	0	0.010202
55	10	0.009379
55	20	0.009208
55	30	0.008880
55	40	0.008646
55	50	0.008602
55	60	0.008646
55	70	0.008880
55	80	0.009208
55	90	0.009379
55	100	0.010202
55	110	0.010642
55	120	0.011426
55	130	0.012353
55	140	0.013178
55	150	0.013836
55	160	0.014463
55	170	0.014907
55	180	0.014567
55	190	0.014477
55	200	0.014318
55	210	0.014055
55	220	0.013916
55	230	0.014070
55	240	0.013916
55	250	0.014055
55	260	0.014318
55	270	0.014477
55	280	0.014567
55	290	0.014907
55	300	0.014463
55	310	0.013836
55	320	0.013178
55	330	0.012353
55	340	0.011426
55	350	0.010642
60	0	0.009479
60	10	0.008892
60	20	0.008727
60	30	0.008402
60	40	0.008039
60	50	0.007956
60	60	0.008039
60	70	0.008402
60	80	0.008727
60	90	0.008892
60	100	0.009479
60	110	0.010256
60	120	0.010918
60	130	0.011678
60	140	0.012358
60	150	0.013401
60	160	0.013940
60	170	0.013801
60	180	0.013562
60	190	0.013005
60	200	0.013151
60	210	0.013042
60	220	0.012779
60	230	0.012514
60	240	0.012779
60	250	0.013042
60	260	0.013151
60	270	0.013005
60	280	0.013562
60	290	0.013801
60	300	0.013940
60	310	0.013401
60	320	0.012358
60	330	0.011678
60	340	0.010918
60	350	0.010256
65	0	0.009019
65	10	0.008557
65	20	0.008166
65	30	0.007865
65	40	0.007676
65	50	0.007308
65	60	0.007676
65	70	0.007865
65	80	0.008166
65	90	0.008557
65	100	0.009019
65	110	0.009494
65	120	0.010408
65	130	0.011460
65	140	0.012315
65	150	0.012754
65	160	0.012966
65	170	0.013394
65	180	0.013109
65	190	0.012638
65	200	0.012092
65	210	0.011802
65	220	0.011805
65	230	0.011824
65	240	0.011805
65	250	0.011802
65	260	0.012092
65	270	0.012638
65	280	0.013109
65	290	0.013394
65	300	0.012966
65	310	0.012754
65	320	0.012315
65	330	0.011460
65	340	0.010408
65	350	0.009494
70	0	0.009088
70	10	0.008434
70	20	0.007849
70	30	0.007748
70	40	0.007521
70	50	0.007269
70	60	0.007521
70	70	0.007748
70	80	0.007849
70	90	0.008434
70	100	0.009088
70	110	0.009619
70	120	0.010545
70	130	0.010982
70	140	0.012536
70	150	0.012941
70	160	0.013727
70	170	0.013485
70	180	0.012452
70	190	0.012220
70	200	0.012466
70	210	0.011722
70	220	0.011187
70	230	0.010975
70	240	0.011187
70	250	0.011722
70	260	0.012466
70	270	0.012220
70	280	0.012452
70	290	0.013485
70	300	0.013727
70	310	0.012941
70	320	0.012536
70	330	0.010982
70	340	0.010545
70	350	0.009619
75	0	0.008855
75	10	0.008476
75	20	0.007937
75	30	0.007366
75	40	0.007452
75	50	0.007004
75	60	0.007452
75	70	0.007366
75	80	0.007937
75	90	0.008476
75	100	0.008855
75	110	0.009906
75	120	0.010644
75	130	0.011690
75	140	0.012686
75	150	0.013196
75	160	0.013387
75	170	0.013522
75	180	0.013707
75	190	0.011991
75	200	0.011222
75	210	0.011382
75	220	0.010767
75	230	0.011187
75	240	0.010767
75	250	0.011382
75	260	0.011222
75	270	0.011991
75	280	0.013707
75	290	0.013522
75	300	0.013387
75	310	0.013196
75	320	0.012686
75	330	0.011690
75	340	0.010644
75	350	0.009906
80	0	0.009395
80	10	0.009120
80	20	0.008262
80	30	0.008258
80	40	0.007910
80	50	0.007873
80	60	0.007910
80	70	0.008258
80	80	0.008262
80	90	0.009120
80	100	0.009395
80	110	0.009935
80	120	0.011090
80	130	0.012612
80	140	0.013491
80	150	0.014509
80	160	0.014747
80	170	0.014399
80	180	0.013299
80	190	0.013308
80	200	0.012089
80	210	0.011484
80	220	0.010879
80	230	0.011237
80	240	0.010879
80	250	0.011484
80	260	0.012089
80	270	0.013308
80	280	0.013299
80	290	0.014399
80	300	0.014747
80	310	0.014509
80	320	0.013491
80	330	0.012612
80	340	0.011090
80	350	0.009935
10	240
0	0	0.031984
0	10	0.031984
0	20	0.031984
0	30	0.031984
0	40	0.031984
0	50	0.031984
0	60	0.031984
0	70	0.031984
0	80	0.031984
0	90	0.031984
0	100	0.031984
0	110	0.031984
0	120	0.031984
0	130	0.031984
0	140	0.031984
0	150	0.031984
0	160	0.031984
0	170	0.031984
0	180	0.031984
0	190	0.031984
0	200	0.031984
0	210	0.031984
0	220	0.031984
0	230	0.031984
0	240	0.031984
0	250	0.031984
0	260	0.031984
0	270	0.031984
0	280	0.031984
0	290	0.031984
0	300	0.031984
0	310	0.031984
0	320	0.031984
0	330	0.031984
0	340	0.031984
0	350	0.031984
5	0	0.030437
5	10	0.030486
5	20	0.030712
5	100	0.030712
5	110	0.030486
5	120	0.030437
5	130	0.030133
5	140	0.030253
5	150	0.030569
5	160	0.031192
5	170	0.031538
5	180	0.032104
5	190	0.032563
5	200	0.033372
5	210	0.033687
5	220	0.034014
5	230	0.033851
5	240	0.034271
5	250	0.033851
5	260	0.034014
5	270	0.033687
5	280	0.033372
5	290	0.032563
5	300	0.032104
5	310	0.031538
5	320	0.031192
5	330	0.030569
5	340	0.030253
5	350	0.030133
10	0	0.027956
10	10	0.028138
10	20	0.028101
10	100	0.028101
10	110	0.028138
10	120	0.027956
10	130	0.028221
10	140	0.028612
10	150	0.029301
10	160	0.029755
10	170	0.031061
10	180	0.031571
10	190	0.032166
10	200	0.032504
10	210	0.033636
10	220	0.033989
10	230	0.034610
10	240	0.034800
10	250	0.034610
10	260	0.033989
10	270	0.033636
10	280	0.032504
10	290	0.032166
10	300	0.031571
10	310	0.031061
10	320	0.029755
10	330	0.029301
10	340	0.028612
10	350	0.028221
15	0	0.024818
15	10	0.024724
15	20	0.024700
15	100	0.024700
15	110	0.024724
15	120	0.024818
15	130	0.025876
15	140	0.026323
15	150	0.027286
15	160	0.027850
15	170	0.028922
15	180	0.029712
15	190	0.030715
15	200	0.031446
15	210	0.032078
15	220	0.032565
15	230	0.033111
15	240	0.033233
15	250	0.033111
15	260	0.032565
15	270	0.032078
15	280	0.031446
15	290	0.030715
15	300	0.029712
15	310	0.028922
15	320	0.027850
15	330	0.027286
15	340	0.026323
15	350	0.025876
20	0	0.022261
20	10	0.021644
20	20	0.021158
20	100	0.021158
20	110	0.021644
20	120	0.022261
20	130	0.023237
20	140	0.023772
20	150	0.025157
20	160	0.026206
20	170	0.027007
20	180	0.027820
20	190	0.029028
20	200	0.029261
20	210	0.030451
20	220	0.030349
20	230	0.030315
20	240	0.030603
20	250	0.030315
20	260	0.030349
20	270	0.030451
20	280	0.029261
20	290	0.029028
20	300	0.027820
20	310	0.027007
20	320	0.026206
20	330	0.025157
20	340	0.023772
20	350	0.023237
25	0	0.019705
25	10	0.018952
25	20	0.018414
25	30	0.018204
25	40	0.017629
25	50	0.017703
25	60	0.017673
25	70	0.017703
25	80	0.017629
25	90	0.018204
25	100	0.018414
25	110	0.018952
25	120	0.019705
25	130	0.020732
25	140	0.021403
25	150	0.022943
25	160	0.023697
25	170	0.024724
25	180	0.025684
25	190	0.026361
25	200	0.026991
25	210	0.027460
25	220	0.028183
25	230	0.028563
25	240	0.028327
25	250	0.028563
25	260	0.028183
25	270	0.027460
25	280	0.026991
25	290	0.026361
25	300	0.025684
25	310	0.024724
25	320	0.023697
25	330	0.022943
25	340	0.021403
25	350	0.020732
30	0	0.017556
30	10	0.016806
30	20	0.016431
30	30	0.015606
30	40	0.015788
30	50	0.015231
30	60	0.015264
30	70	0.015231
30	80	0.015788
30	90	0.015606
30	100	0.016431
30	110	0.016806
30	120	0.017556
30	130	0.018628
30	140	0.019599
30	150	0.020500
30	160	0.021758
30	170	0.022915
30	180	0.023600
30	190	0.024211
30	200	0.024764
30	210	0.024848
30	220	0.025340
30	230	0.025416
30	240	0.025606
30	250	0.025416
30	260	0.025340
30	270	0.024848
30	280	0.024764
30	290	0.024211
30	300	0.023600
30	310	0.022915
30	320	0.021758
30	330	0.020500
30	340	0.019599
30	350	0.018628
35	0	0.015568
35	10	0.014832
35	20	0.014260
35	30	0.013991
35	40	0.013317
35	50	0.013332
35	60	0.013313
35	70	0.013332
35	80	0.013317
35	90	0.013991
35	100	0.014260
35	110	0.014832
35	120	0.015568
35	130	0.016421
35	140	0.017345
35	150	0.018825
35	160	0.019716
35	170	0.020535
35	180	0.021202
35	190	0.021619
35	200	0.022007
35	210	0.022406
35	220	0.022450
35	230	0.022553
35	240	0.022478
35	250	0.022553
35	260	0.022450
35	270	0.022406
35	280	0.022007
35	290	0.021619
35	300	0.021202
35	310	0.020535
35	320	0.019716
35	330	0.018825
35	340	0.017345
35	350	0.016421
40	0	0.013824
40	10	0.013038
40	20	0.012498
40	30	0.012142
40	40	0.012007
40	50	0.011992
40	60	0.011558
40	70	0.011992
40	80	0.012007
40	90	0.012142
40	100	0.012498
40	110	0.013038
40	120	0.013824
40	130	0.014728
40	140	0.015583
40	150	0.016911
40	160	0.017945
40	170	0.018394
40	180	0.019120
40	190	0.019590
40	200	0.019677
40	210	0.019825
40	220	0.019602
40	230	0.019970
40	240	0.019939
40	250	0.019970
40	260	0.019602
40	270	0.019825
40	280	0.019677
40	290	0.019590
40	300	0.019120
40	310	0.018394
40	320	0.017945
40	330	0.016911
40	340	0.015583
40	350	0.014728
45	0	0.012779
45	10	0.011830
45	20	0.011278
45	30	0.010851
45	40	0.010706
45	50	0.010563
45	60	0.010702
45	70	0.010563
45	80	0.010706
45	90	0.010851
45	100	0.011278
45	110	0.011830
45	120	0.012779
45	130	0.013726
45	140	0.014403
45	150	0.015341
45	160	0.016191
45	170	0.017008
45	180	0.017410
45	190	0.017806
45	200	0.017489
45	210	0.017306
45	220	0.017592
45	230	0.017535
45	240	0.017461
45	250	0.017535
45	260	0.017592
45	270	0.017306
45	280	0.017489
45	290	0.017806
45	300	0.017410
45	310	0.017008
45	320	0.016191
45	330	0.015341
45	340	0.014403
45	350	0.013726
50	0	0.011476
50	10	0.010670
50	20	0.010260
50	30	0.009979
50	40	0.009644
50	50	0.009492
50	60	0.009497
50	70	0.009492
50	80	0.009644
50	90	0.009979
50	100	0.010260
50	110	0.010670
50	120	0.011476
50	130	0.012182
50	140	0.013256
50	150	0.014390
50	160	0.015033
50	170	0.015687
50	180	0.016006
50	190	0.015728
50	200	0.015759
50	210	0.015615
50	220	0.015269
50	230	0.015553
50	240	0.015410
50	250	0.015553
50	260	0.015269
50	270	0.015615
50	280	0.015759
50	290	0.015728
50	300	0.016006
50	310	0.015687
50	320	0.015033
50	330	0.014390
50	340	0.013256
50	350	0.012182
55	0	0.010642
55	10	0.010202
55	20	0.009379
55	30	0.009208
55	40	0.008880
55	50	0.008646
55	60	0.008602
55	70	0.008646
55	80	0.008880
55	90	0.009208
55	100	0.009379
55	110	0.010202
55	120	0.010642
55	130	0.011426
55	140	0.012353
55	150	0.013178
55	160	0.013836
55	170	0.014463
55	180	0.014907
55	190	0.014567
55	200	0.014477
55	210	0.014318
55	220	0.014055
55	230	0.013916
55	240	0.014070
55	250	0.013916
55	260	0.014055
55	270	0.014318
55	280	0.014477
55	290	0.014567
55	300	0.014907
55	310	0.014463
55	320	0.013836
55	330	0.013178
55	340	0.012353
55	350	0.011426
60	0	0.010256
60	10	0.009479
60	20	0.008892
60	30	0.008727
60	40	0.008402
60	50	0.008039
60	60	0.007956
60	70	0.008039
60	80	0.008402
60	90	0.008727
60	100	0.008892
60	110	0.009479
60	120	0.010256
60	130	0.010918
60	140	0.011678
60	150	0.012358
60	160	0.013401
60	170	0.013940
60	180	0.013801
60	190	0.013562
60	200	0.013005
60	210	0.013151
60	220	0.013042
60	230	0.012779
60	240	0.012514
60	250	0.012779
60	260	0.013042
60	270	0.013151
60	280	0.013005
60	290	0.013562
60	300	0.013801
60	310	0.013940
60	320	0.013401
60	330	0.012358
60	340	0.011678
60	350	0.010918
65	0	0.009494
65	10	0.009019
65	20	0.008557
65	30	0.008166
65	40	0.007865
65	50	0.007676
65	60	0.007308
65	70	0.007676
65	80	0.007865
65	90	0.008166
65	100	0.008557
65	110	0.009019
65	120	0.009494
65	130	0.010408
65	140	0.011460
65	150	0.012315
65	160	0.012754
65	170	0.012966
65	180	0.013394
65	190	0.013109
65	200	0.012638
65	210	0.012092
65	220	0.011802
65	230	0.011805
65	240	0.011824
65	250	0.011805
65	260	0.011802
65	270	0.012092
65	280	0.012638
65	290	0.013109
65	300	0.013394
65	310	0.012966
65	320	0.012754
65	330	0.012315
65	340	0.011460
65	350	0.010408
70	0	0.009619
70	10	0.009088
70	20	0.008434
70	30	0.007849
70	40	0.007748
70	50	0.007521
70	60	0.007269
70	70	0.007521
70	80	0.007748
70	90	0.007849
70	100	0.008434
70	110	0.009088
70	120	0.009619
70	130	0.010545
70	140	0.010982
70	150	0.012536
70	160	0.012941
70	170	0.013727
70	180	0.013485
70	190	0.012452
70	200	0.012220
70	210	0.012466
70	220	0.011722
70	230	0.011187
70	240	0.010975
70	250	0.011187
70	260	0.011722
70	270	0.012466
70	280	0.012220
70	290	0.012452
70	300	0.013485
70	310	0.013727
70	320	0.012941
70	330	0.012536
70	340	0.010982
70	350	0.010545
75	0	0.009906
75	10	0.008855
75	20	0.008476
75	30	0.007937
75	40	0.007366
75	50	0.007452
75	60	0.007004
75	70	0.007452
75	80	0.007366
75	90	0.007937
75	100	0.008476
75	110	0.008855
75	120	0.009906
75	130	0.010644
75	140	0.011690
75	150	0.012686
75	160	0.013196
75	170	0.013387
75	180	0.013522
75	190	0.013707
75	200	0.011991
75	210	0.011222
75	220	0.011382
75	230	0.010767
75	240	0.011187
75	250	0.010767
75	260	0.011382
75	270	0.011222
75	280	0.011991
75	290	0.013707
75	300	0.013522
75	310	0.013387
75	320	0.013196
75	330	0.012686
75	340	0.011690
75	350	0.010644
80	0	0.009935
80	10	0.009395
80	20	0.009120
80	30	0.008262
80	40	0.008258
80	50	0.007910
80	60	0.007873
80	70	0.007910
80	80	0.008258
80	90	0.008262
80	100	0.009120
80	110	0.009395
80	120	0.009935
80	130	0.011090
80	140	0.012612
80	150	0.013491
80	160	0.014509
80	170	0.014747
80	180	0.014399
80	190	0.013299
80	200	0.013308
80	210	0.012089
80	220	0.011484
80	230	0.010879
80	240	0.011237
80	250	0.010879
80	260	0.011484
80	270	0.012089
80	280	0.013308
80	290	0.013299
80	300	0.014399
80	310	0.014747
80	320	0.014509
80	330	0.013491
80	340	0.012612
80	350	0.011090
10	250
0	0	0.031984
0	10	0.031984
0	20	0.031984
0	30	0.031984
0	40	0.031984
0	50	0.031984
0	60	0.031984
0	70	0.031984
0	80	0.031984
0	90	0.031984
0	100	0.031984
0	110	0.031984
0	120	0.031984
0	130	0.031984
0	140	0.031984
0	150	0.031984
0	160	0.031984
0	170	0.031984
0	180	0.031984
0	190	0.031984
0	200	0.031984
0	210	0.031984
0	220	0.031984
0	230	0.031984
0	240	0.031984
0	250	0.031984
0	260	0.031984
0	270	0.031984
0	280	0.031984
0	290	0.031984
0	300	0.031984
0	310	0.031984
0	320	0.031984
0	330	0.031984
0	340	0.031984
0	350	0.031984
5	0	0.030133
5	10	0.030437
5	20	0.030486
5	30	0.030712
5	110	0.030712
5	120	0.030486
5	130	0.030437
5	140	0.030133
5	150	0.030253
5	160	0.030569
5	170	0.031192
5	180	0.031538
5	190	0.032104
5	200	0.032563
5	210	0.033372
5	220	0.033687
5	230	0.034014
5	240	0.033851
5	250	0.034271
5	260	0.033851
5	270	0.034014
5	280	0.033687
5	290	0.033372
5	300	0.032563
5	310	0.032104
5	320	0.031538
5	330	0.031192
5	340	0.030569
5	350	0.030253
10	0	0.028221
10	10	0.027956
10	20	0.028138
10	30	0.028101
10	110	0.028101
10	120	0.028138
10	130	0.027956
10	140	0.028221
10	150	0.028612
10	160	0.029301
10	170	0.029755
10	180	0.031061
10	190	0.031571
10	200	0.032166
10	210	0.032504
10	220	0.033636
10	230	0.033989
10	240	0.034610
10	250	0.034800
10	260	0.034610
10	270	0.033989
10	280	0.033636
10	290	0.032504
10	300	0.032166
10	310	0.031571
10	320	0.031061
10	330	0.029755
10	340	0.029301
10	350	0.028612
15	0	0.025876
15	10	0.024818
15	20	0.024724
15	30	0.024700
15	110	0.024700
15	120	0.024724
15	130	0.024818
15	140	0.025876
15	150	0.026323
15	160	0.027286
15	170	0.027850
15	180	0.028922
15	190	0.029712
15	200	0.030715
15	210	0.031446
15	220	0.032078
15	230	0.032565
15	240	0.033111
15	250	0.033233
15	260	0.033111
15	270	0.032565
15	280	0.032078
15	290	0.031446
15	300	0.030715
15	310	0.029712
15	320	0.028922
15	330	0.027850
15	340	0.027286
15	350	0.026323
20	0	0.023237
20	10	0.022261
20	20	0.021644
20	30	0.021158
20	110	0.021158
20	120	0.021644
20	130	0.022261
20	140	0.023237
20	150	0.023772
20	160	0.025157
20	170	0.026206
20	180	0.027007
20	190	0.027820
20	200	0.029028
20	210	0.029261
20	220	0.030451
20	230	0.030349
20	240	0.030315
20	250	0.030603
20	260	0.030315
