type bsdf_data
format angles=deg bsdf=value scale=1
10	0
55	260	0.011273
55	270	0.012374
55	280	0.013811
55	290	0.016048
55	300	0.018004
55	310	0.020668
55	320	0.023519
55	330	0.025559
55	340	0.027944
55	350	0.028413
60	0	0.029325
60	10	0.028797
60	20	0.027321
60	30	0.025748
60	40	0.023263
60	50	0.020951
60	60	0.018535
60	70	0.016000
60	80	0.013806
60	90	0.012334
60	100	0.011025
60	110	0.010184
60	120	0.009301
60	130	0.008782
60	140	0.008462
60	150	0.008059
60	160	0.007836
60	170	0.007777
60	180	0.007842
60	190	0.007777
60	200	0.007836
60	210	0.008059
60	220	0.008462
60	230	0.008782
60	240	0.009301
60	250	0.010184
60	260	0.011025
60	270	0.012334
60	280	0.013806
60	290	0.016000
60	300	0.018535
60	310	0.020951
60	320	0.023263
60	330	0.025748
60	340	0.027321
60	350	0.028797
65	0	0.029230
65	10	0.029085
65	20	0.027762
65	30	0.026041
65	40	0.023601
65	50	0.021100
65	60	0.018774
65	70	0.016288
65	80	0.013937
65	90	0.012384
65	100	0.011190
65	110	0.010085
65	120	0.009179
65	130	0.008807
65	140	0.008339
65	150	0.007949
65	160	0.007668
65	170	0.007627
65	180	0.007427
65	190	0.007627
65	200	0.007668
65	210	0.007949
65	220	0.008339
65	230	0.008807
65	240	0.009179
65	250	0.010085
65	260	0.011190
65	270	0.012384
65	280	0.013937
65	290	0.016288
65	300	0.018774
65	310	0.021100
65	320	0.023601
65	330	0.026041
65	340	0.027762
65	350	0.029085
70	0	0.030120
70	10	0.029777
70	20	0.029386
70	30	0.027148
70	40	0.025426
70	50	0.021782
70	60	0.018897
70	70	0.016664
70	80	0.014747
70	90	0.012736
70	100	0.011680
70	110	0.010172
70	120	0.009814
70	130	0.008883
70	140	0.008468
70	150	0.008105
70	160	0.007725
70	170	0.007683
70	180	0.007352
70	190	0.007683
70	200	0.007725
70	210	0.008105
70	220	0.008468
70	230	0.008883
70	240	0.009814
70	250	0.010172
70	260	0.011680
70	270	0.012736
70	280	0.014747
70	290	0.016664
70	300	0.018897
70	310	0.021782
70	320	0.025426
70	330	0.027148
70	340	0.029386
70	350	0.029777
75	0	0.032145
75	10	0.032573
75	20	0.029842
75	30	0.028834
75	40	0.026559
75	50	0.023687
75	60	0.020877
75	70	0.018067
75	80	0.015933
75	90	0.013707
75	100	0.011721
75	110	0.010872
75	120	0.009777
75	130	0.009421
75	140	0.008984
75	150	0.008225
75	160	0.007954
75	170	0.008080
75	180	0.007514
75	190	0.008080
75	200	0.007954
75	210	0.008225
75	220	0.008984
75	230	0.009421
75	240	0.009777
75	250	0.010872
75	260	0.011721
75	270	0.013707
75	280	0.015933
75	290	0.018067
75	300	0.020877
75	310	0.023687
75	320	0.026559
75	330	0.028834
75	340	0.029842
75	350	0.032573
80	0	0.035580
80	10	0.033463
80	20	0.033793
80	30	0.032189
80	40	0.029403
80	50	0.026864
80	60	0.022776
80	70	0.019834
80	80	0.017258
80	90	0.014930
80	100	0.013143
80	110	0.011686
80	120	0.010604
80	130	0.010522
80	140	0.009757
80	150	0.009285
80	160	0.008964
80	170	0.008414
80	180	0.008551
80	190	0.008414
80	200	0.008964
80	210	0.009285
80	220	0.009757
80	230	0.010522
80	240	0.010604
80	250	0.011686
80	260	0.013143
80	270	0.014930
80	280	0.017258
80	290	0.019834
80	300	0.022776
80	310	0.026864
80	320	0.029403
80	330	0.032189
80	340	0.033793
80	350	0.033463
50	0
0	0	0.012953
5	0	0.014791
5	10	0.014761
5	20	0.014611
5	30	0.014318
5	40	0.014006
5	50	0.013710
5	60	0.013351
5	70	0.013064
5	80	0.012763
5	90	0.012489
5	100	0.012207
5	110	0.012040
5	120	0.011939
5	130	0.011869
5	140	0.011831
5	150	0.011864
5	160	0.011831
5	170	0.011910
5	180	0.012057
5	190	0.011910
5	200	0.011831
5	210	0.011864
5	220	0.011831
5	230	0.011869
5	240	0.011939
5	250	0.012040
5	260	0.012207
5	270	0.012489
5	280	0.012763
5	290	0.013064
5	300	0.013351
5	310	0.013710
5	320	0.014006
5	330	0.014318
5	340	0.014611
5	350	0.014761
10	0	0.016803
10	10	0.016894
10	20	0.016501
10	30	0.016112
10	40	0.015307
10	50	0.014610
10	60	0.013968
10	70	0.013414
10	80	0.012722
10	90	0.012200
10	100	0.011864
10	110	0.011621
10	120	0.011275
10	130	0.011234
10	140	0.010879
10	150	0.010742
10	160	0.010859
10	170	0.010733
10	180	0.010747
10	190	0.010733
10	200	0.010859
10	210	0.010742
10	220	0.010879
10	230	0.011234
10	240	0.011275
10	250	0.011621
10	260	0.011864
10	270	0.012200
10	280	0.012722
10	290	0.013414
10	300	0.013968
10	310	0.014610
10	320	0.015307
10	330	0.016112
10	340	0.016501
10	350	0.016894
15	0	0.019597
15	10	0.019427
15	20	0.018584
15	30	0.017916
15	40	0.016854
15	50	0.015611
15	60	0.014609
15	70	0.013724
15	80	0.012941
15	90	0.012206
15	100	0.011452
15	110	0.010943
15	120	0.010600
15	130	0.010323
15	140	0.010214
15	150	0.010095
15	160	0.009792
15	170	0.010024
15	180	0.009999
15	190	0.010024
15	200	0.009792
15	210	0.010095
15	220	0.010214
15	230	0.010323
15	240	0.010600
15	250	0.010943
15	260	0.011452
15	270	0.012206
15	280	0.012941
15	290	0.013724
15	300	0.014609
15	310	0.015611
15	320	0.016854
15	330	0.017916
15	340	0.018584
15	350	0.019427
20	0	0.021950
20	10	0.021659
20	20	0.020942
20	30	0.019852
20	40	0.018125
20	50	0.016676
20	60	0.015133
20	70	0.013711
20	80	0.012483
20	90	0.011806
20	100	0.011117
20	110	0.010523
20	120	0.009961
20	130	0.009644
20	140	0.009414
20	150	0.009045
20	160	0.008788
20	170	0.008677
20	180	0.008600
20	190	0.008677
20	200	0.008788
20	210	0.009045
20	220	0.009414
20	230	0.009644
20	240	0.009961
20	250	0.010523
20	260	0.011117
20	270	0.011806
20	280	0.012483
20	290	0.013711
20	300	0.015133
20	310	0.016676
20	320	0.018125
20	330	0.019852
20	340	0.020942
20	350	0.021659
25	0	0.026373
25	10	0.025770
25	20	0.024030
25	30	0.022207
25	40	0.019705
25	50	0.017405
25	60	0.015322
25	70	0.013599
25	80	0.012286
25	90	0.011183
25	100	0.010435
25	110	0.009883
25	120	0.009514
25	130	0.009046
25	140	0.008752
25	150	0.008779
25	160	0.008580
25	170	0.008909
25	180	0.008949
25	190	0.008909
25	200	0.008580
25	210	0.008779
25	220	0.008752
25	230	0.009046
25	240	0.009514
25	250	0.009883
25	260	0.010435
25	270	0.011183
25	280	0.012286
25	290	0.013599
25	300	0.015322
25	310	0.017405
25	320	0.019705
25	330	0.022207
25	340	0.024030
25	350	0.025770
30	0	0.031146
30	10	0.029985
30	20	0.027985
30	30	0.024508
30	40	0.021568
30	50	0.018526
30	60	0.015881
30	70	0.013722
30	80	0.012190
30	90	0.010929
30	100	0.010083
30	110	0.009479
30	120	0.008952
30	130	0.008615
30	140	0.008514
30	150	0.008474
30	160	0.008294
30	170	0.008343
30	180	0.008463
30	190	0.008343
30	200	0.008294
30	210	0.008474
30	220	0.008514
30	230	0.008615
30	240	0.008952
30	250	0.009479
30	260	0.010083
30	270	0.010929
30	280	0.012190
30	290	0.013722
30	300	0.015881
30	310	0.018526
30	320	0.021568
30	330	0.024508
30	340	0.027985
30	350	0.029985
35	0	0.036026
35	10	0.035083
35	20	0.031295
35	30	0.027238
35	40	0.022779
35	50	0.018792
35	60	0.015945
35	70	0.013797
35	80	0.011718
35	90	0.010548
35	100	0.009553
35	110	0.009083
35	120	0.008604
35	130	0.008288
35	140	0.008113
35	150	0.008090
35	160	0.008090
35	170	0.008050
35	180	0.008121
35	190	0.008050
35	200	0.008090
35	210	0.008090
35	220	0.008113
35	230	0.008288
35	240	0.008604
35	250	0.009083
35	260	0.009553
35	270	0.010548
35	280	0.011718
35	290	0.013797
35	300	0.015945
35	310	0.018792
35	320	0.022779
35	330	0.027238
35	340	0.031295
35	350	0.035083
40	0	0.043057
40	10	0.040834
40	20	0.036144
40	30	0.029735
40	40	0.023928
40	50	0.019370
40	60	0.015966
40	70	0.013416
40	80	0.011781
40	90	0.010371
40	100	0.009355
40	110	0.008686
40	120	0.008360
40	130	0.007910
40	140	0.007847
40	220	0.007847
40	230	0.007910
40	240	0.008360
40	250	0.008686
40	260	0.009355
40	270	0.010371
40	280	0.011781
40	290	0.013416
40	300	0.015966
40	310	0.019370
40	320	0.023928
40	330	0.029735
40	340	0.036144
40	350	0.040834
45	0	0.051336
45	10	0.048016
45	20	0.040271
45	30	0.032063
45	40	0.024939
45	50	0.019773
45	60	0.015839
45	70	0.013383
45	80	0.011357
45	90	0.010145
45	100	0.009256
45	110	0.008421
45	120	0.008124
45	130	0.007805
45	140	0.007623
45	220	0.007623
45	230	0.007805
45	240	0.008124
45	250	0.008421
45	260	0.009256
45	270	0.010145
45	280	0.011357
45	290	0.013383
45	300	0.015839
45	310	0.019773
45	320	0.024939
45	330	0.032063
45	340	0.040271
45	350	0.048016
50	0	0.059684
50	10	0.055836
50	20	0.045712
50	30	0.035710
50	40	0.026494
50	50	0.020202
50	60	0.015969
50	70	0.013433
50	80	0.011421
50	90	0.009906
50	100	0.009054
50	110	0.008428
50	120	0.007803
50	130	0.007764
50	140	0.007552
50	220	0.007552
50	230	0.007764
50	240	0.007803
50	250	0.008428
50	260	0.009054
50	270	0.009906
50	280	0.011421
50	290	0.013433
50	300	0.015969
50	310	0.020202
50	320	0.026494
50	330	0.035710
50	340	0.045712
50	350	0.055836
55	0	0.069541
55	10	0.064198
55	20	0.051286
55	30	0.037781
55	40	0.028029
55	50	0.020871
55	60	0.016331
55	70	0.013249
55	80	0.011350
55	90	0.010058
55	100	0.008909
55	110	0.008289
55	120	0.007809
55	130	0.007616
55	140	0.007295
55	220	0.007295
55	230	0.007616
55	240	0.007809
55	250	0.008289
55	260	0.008909
55	270	0.010058
55	280	0.011350
55	290	0.013249
55	300	0.016331
55	310	0.020871
55	320	0.028029
55	330	0.037781
55	340	0.051286
55	350	0.064198
60	0	0.080740
60	10	0.072521
60	20	0.056820
60	30	0.040674
60	40	0.029199
60	50	0.021438
60	60	0.016427
60	70	0.013199
60	80	0.011401
60	90	0.009910
60	100	0.009073
60	110	0.008363
60	120	0.007956
60	130	0.007607
60	140	0.007329
60	220	0.007329
60	230	0.007607
60	240	0.007956
60	250	0.008363
60	260	0.009073
60	270	0.009910
60	280	0.011401
60	290	0.013199
60	300	0.016427
60	310	0.021438
60	320	0.029199
60	330	0.040674
60	340	0.056820
60	350	0.072521
65	0	0.094398
65	10	0.084278
65	20	0.061867
65	30	0.043952
65	40	0.030225
65	50	0.022547
65	60	0.017187
65	70	0.013884
65	80	0.011666
65	90	0.010211
65	100	0.009241
65	110	0.008727
65	120	0.008079
65	130	0.007927
65	140	0.007765
65	150	0.007523
65	160	0.007604
65	170	0.007833
65	180	0.007640
65	190	0.007833
65	200	0.007604
65	210	0.007523
65	220	0.007765
65	230	0.007927
65	240	0.008079
65	250	0.008727
65	260	0.009241
65	270	0.010211
65	280	0.011666
65	290	0.013884
65	300	0.017187
65	310	0.022547
65	320	0.030225
65	330	0.043952
65	340	0.061867
65	350	0.084278
70	0	0.109749
70	10	0.098810
70	20	0.070908
70	30	0.048484
70	40	0.033281
70	50	0.023932
70	60	0.018367
70	70	0.014565
70	80	0.012485
70	90	0.011252
70	100	0.009595
70	110	0.008976
70	120	0.008497
70	130	0.008390
70	140	0.007995
70	150	0.007830
70	160	0.007748
70	170	0.007876
70	180	0.007920
70	190	0.007876
70	200	0.007748
70	210	0.007830
70	220	0.007995
