type bsdf_data
format angles=deg bsdf=value scale=1
10	30
25	140	0.001254
25	150	0.001591
25	160	0.000969
25	170	0.001489
25	180	0.001015
25	190	0.000899
25	200	0.001257
25	210	0.000992
25	220	0.001180
25	230	0.000794
25	240	0.000637
25	250	0.000604
25	260	0.000529
25	270	0.000948
25	280	0.002216
25	290	0.001391
25	300	0.000994
25	310	0.000764
25	320	0.057621
25	330	0.000760
25	340	0.000857
25	350	0.005275
30	0	0.007208
30	10	0.134687
30	20	0.001165
30	30	0.001645
30	40	0.001400
30	50	0.001444
30	60	0.057573
30	70	0.001452
30	80	0.001025
30	90	0.001120
30	100	0.000996
30	110	0.001788
30	120	0.001502
30	130	0.000891
30	140	0.000844
30	150	0.000729
30	160	0.002091
30	170	0.000863
30	180	0.000831
30	190	0.001158
30	200	0.007068
30	210	0.000871
30	220	0.017418
30	230	0.000948
30	240	0.001544
30	250	0.000864
30	260	0.000832
30	270	0.000906
30	280	0.000817
30	290	0.000731
30	300	0.001066
30	310	0.000627
30	320	0.000674
30	330	0.000925
30	340	0.000616
30	350	0.500577
35	0	0.008899
35	10	0.002091
35	20	0.000746
35	30	0.076742
35	40	0.000754
35	50	0.001208
35	60	0.000911
35	70	0.000715
35	80	0.000803
35	90	0.001331
35	100	0.000886
35	110	0.025175
35	120	0.000781
35	130	0.041101
35	140	0.007922
35	150	0.000807
35	160	0.053908
35	170	0.004510
35	180	0.000921
35	190	0.001500
35	200	0.000940
35	210	0.000942
35	220	0.000816
35	230	0.009431
35	240	0.000876
35	250	0.000598
35	260	0.000804
35	270	0.000750
35	280	0.000579
35	290	0.000756
35	300	0.000597
35	310	0.000637
35	320	0.000578
35	330	0.002611
35	340	0.000732
35	350	0.000871
40	0	0.000722
40	10	0.000970
40	20	0.000802
40	30	0.000773
40	40	0.014859
40	50	0.000857
40	60	0.000824
40	70	0.001716
40	80	0.001067
40	90	0.001395
40	100	0.000916
40	110	0.002449
40	120	0.000638
40	130	0.000646
40	140	0.000685
40	150	0.000855
40	160	0.000667
40	170	0.019989
40	180	0.002443
40	190	0.000927
40	200	0.001035
40	210	0.006247
40	220	0.001687
40	230	0.000740
40	240	0.000494
40	250	0.441116
40	260	0.000629
40	270	0.000588
40	280	0.000450
40	290	0.041831
40	300	0.000606
40	310	0.000480
40	320	0.011057
40	330	0.000617
40	340	0.000423
40	350	0.000659
45	0	0.000539
45	10	0.000797
45	20	0.002092
45	30	0.000754
45	40	0.000873
45	50	0.000531
45	60	0.003484
45	70	0.000617
45	80	0.000920
45	90	0.020460
45	100	0.000668
45	110	0.000668
45	120	0.021630
45	130	0.008031
45	140	0.468189
45	150	0.000713
45	160	0.000612
45	170	0.001147
45	180	0.001202
45	190	0.000738
45	200	0.000644
45	210	0.000731
45	220	0.000748
45	230	0.000750
45	240	0.000773
45	250	0.000885
45	260	0.005294
45	270	0.000698
45	280	0.027356
45	290	0.000356
45	300	0.000398
45	310	0.000334
45	320	0.000520
45	330	0.000274
45	340	0.119170
45	350	0.000631
50	0	0.000637
50	10	0.000267
50	20	0.000604
50	30	0.000972
50	40	0.000607
50	50	0.002961
50	60	0.000541
50	70	0.000514
50	80	0.001174
50	90	0.003301
50	100	0.000671
50	110	0.001275
50	120	0.000593
50	130	0.000619
50	140	0.000638
50	150	0.000564
50	160	0.032501
50	170	0.000841
50	180	0.000743
50	190	0.000628
50	200	0.043558
50	210	0.000672
50	220	0.000839
50	230	0.011312
50	240	0.000749
50	250	0.000402
50	260	0.000515
50	270	0.000634
50	280	0.001087
50	290	0.000465
50	300	0.000485
50	310	0.001295
50	320	0.000282
50	330	0.000470
50	340	0.000505
50	350	0.000193
55	0	0.000322
55	10	0.000327
55	20	0.000484
55	30	0.000990
55	40	0.000471
55	50	0.000832
55	60	0.000497
55	70	0.000955
55	80	0.001336
55	90	0.000817
55	100	0.001050
55	110	0.000801
55	120	0.000567
55	130	0.549329
55	140	0.006903
55	150	0.000744
55	160	0.000564
55	170	0.000499
55	180	0.000588
55	190	0.000967
55	200	0.000585
55	210	0.002046
55	220	0.000624
55	230	0.001231
55	240	0.000579
55	250	0.000730
55	260	0.000522
55	270	0.000405
55	280	0.001352
55	290	0.001027
55	300	0.000372
55	310	0.000255
55	320	0.000322
55	330	0.000222
55	340	0.000117
55	350	0.000472
60	0	0.000280
60	10	0.000503
60	20	0.000657
60	30	0.000928
60	40	0.000698
60	50	0.000368
60	60	0.000534
60	70	0.000718
60	80	0.000346
60	90	0.000972
60	100	0.000423
60	110	0.000656
60	120	0.000757
60	130	0.000592
60	140	0.000439
60	150	0.001643
60	160	0.000404
60	170	0.000416
60	180	0.000580
60	190	0.000473
60	200	0.000471
60	210	0.001667
60	220	0.000510
60	230	0.000770
60	240	0.002187
60	250	0.000586
60	260	0.000350
60	270	0.000446
60	280	0.000337
60	290	0.000738
60	300	0.000166
60	310	0.000376
60	320	0.000458
60	330	0.012955
60	340	0.000815
60	350	0.000204
65	0	0.000060
65	10	0.000045
65	20	0.000481
65	30	0.000506
65	40	0.274491
65	50	0.000442
65	60	0.000977
65	70	0.000451
65	80	0.000428
65	90	0.000378
65	100	0.000585
65	110	0.000326
65	120	0.002621
65	130	0.000529
65	140	0.000518
65	150	0.000393
65	160	0.000476
65	170	0.000678
65	180	0.000591
65	190	0.002565
65	200	0.000412
65	210	0.000044
65	220	0.000502
65	230	0.000610
65	240	0.000906
65	250	0.001236
65	260	0.000136
65	270	0.000083
65	280	0.000083
65	290	0.000414
65	300	0.002075
65	310	0.013369
65	320	0.001180
65	330	0.000459
65	340	0.000362
65	350	0.000233
70	0	0.001070
70	10	0.000475
70	20	0.000568
70	30	0.000793
70	40	0.000205
70	50	0.000642
70	60	0.001384
70	70	0.000382
70	80	0.000242
70	90	0.001763
70	100	0.000392
70	110	0.000535
70	120	0.000660
70	130	0.000130
70	140	0.002047
70	150	0.000186
70	160	0.000488
70	170	0.000403
70	180	0.000385
70	190	0.000513
70	200	0.000592
70	210	0.000296
70	220	0.002848
70	230	0.000716
70	240	0.000347
70	250	0.000735
70	260	0.001024
70	270	0.000933
70	280	0.000987
70	290	0.000530
70	300	0.001938
70	310	0.000465
70	320	0.000996
70	330	0.001228
70	340	0.000400
70	350	0.001202
75	0	0.000148
75	10	0.000307
75	20	0.000000
75	30	0.000687
75	40	0.000381
75	50	0.000135
75	60	0.000135
75	70	0.000221
75	80	0.014623
75	90	0.090751
75	100	0.001974
75	110	0.000394
75	120	0.000221
75	130	0.000603
75	140	0.000664
75	150	0.000664
75	160	0.000283
75	170	0.000446
75	180	0.000537
75	190	0.000390
75	200	0.000745
75	210	0.000362
75	220	0.000733
75	230	0.000609
75	240	0.000497
75	250	0.000492
75	260	0.000381
75	270	0.000664
75	280	0.000856
75	290	0.000664
75	300	0.000541
75	310	0.000726
75	320	0.001559
75	330	0.000787
75	340	0.000664
75	350	0.000111
80	0	0.000037
80	10	0.000532
80	20	0.000000
80	30	0.000996
80	40	0.000807
80	50	0.000440
80	60	0.000403
80	70	0.001155
80	80	0.002550
80	90	0.000568
80	100	0.362839
80	110	0.000037
80	120	0.000348
80	130	0.000257
80	140	0.000495
80	150	0.000000
80	160	0.000715
80	170	0.000836
80	180	0.008439
80	190	0.000471
80	200	0.000823
80	210	0.000788
80	220	0.000570
80	230	0.001340
80	240	0.002729
80	250	0.000660
80	260	0.000330
80	270	0.000275
80	280	0.000550
80	290	0.001063
80	300	0.000183
80	310	0.001045
80	320	0.000000
80	330	0.000000
80	340	0.000055
80	350	0.000532
30	30
0	0	0.036218
5	0	0.005838
5	10	0.002521
5	20	0.001240
5	30	0.002923
5	40	0.011829
5	50	0.010496
5	60	0.003944
5	70	0.001799
5	80	0.001380
5	90	0.005206
5	100	0.003536
5	110	0.000824
5	120	0.000743
5	130	0.000739
5	140	0.000804
5	150	0.000858
5	160	0.000931
5	170	0.012795
5	180	0.048650
5	190	0.006707
5	200	0.001086
5	210	0.001012
5	220	0.000923
5	230	0.000894
5	240	0.000882
5	250	0.002169
5	260	0.026899
5	270	0.022489
5	280	0.001028
5	290	0.000967
5	300	0.001244
5	310	0.001403
5	320	0.001220
5	330	0.001014
5	340	0.000919
5	350	0.002411
10	0	0.020789
10	10	0.001034
10	20	0.001189
10	30	0.008977
10	40	0.001083
10	50	0.001137
10	60	0.009475
10	70	0.001935
10	80	0.000899
10	90	0.006868
10	100	0.001177
10	110	0.001047
10	120	0.000815
10	130	0.000937
10	140	0.001089
10	150	0.000827
10	160	0.000792
10	170	0.000792
10	180	0.019165
10	190	0.000757
10	200	0.000635
10	210	0.000738
10	220	0.000989
10	230	0.001037
10	240	0.000890
10	250	0.000696
10	260	0.002094
10	270	0.013126
10	280	0.000742
10	290	0.000905
10	300	0.000870
10	310	0.001064
10	320	0.000933
10	330	0.003416
10	340	0.000864
10	350	0.001014
15	0	0.059195
15	10	0.001111
15	20	0.068211
15	30	0.001086
15	40	0.001097
15	50	0.001011
15	60	0.001165
15	70	0.046071
15	80	0.000903
15	90	0.032888
15	100	0.001786
15	110	0.267582
15	120	0.002099
15	130	0.001252
15	140	0.001559
15	150	0.000856
15	160	0.010944
15	170	0.001938
15	180	0.033221
15	190	0.000821
15	200	0.003572
15	210	0.001102
15	220	0.010016
15	230	0.000910
15	240	0.001242
15	250	0.005970
15	260	0.001055
15	270	0.030159
15	280	0.001030
15	290	0.001230
15	300	0.000749
15	310	0.000971
15	320	0.000777
15	330	0.001465
15	340	0.167853
15	350	0.001548
20	0	0.024301
20	10	0.001328
20	20	0.001101
20	30	0.000896
20	40	0.001277
20	50	0.001833
20	60	0.001111
20	70	0.001084
20	80	0.001416
20	90	0.051214
20	100	0.000996
20	110	0.000840
20	120	0.000996
20	130	0.001104
20	140	0.001968
20	150	0.000727
20	160	0.000996
20	170	0.000972
20	250	0.000914
20	260	0.000746
20	270	0.005900
20	280	0.002170
20	290	0.000714
20	300	0.001060
20	310	0.002824
20	320	0.000973
20	330	0.000834
20	340	0.001018
20	350	0.000827
25	0	0.063458
25	10	0.025857
25	20	0.001721
25	30	0.002260
25	40	0.003642
25	50	0.019889
25	60	0.001496
25	70	0.001247
25	80	0.006712
25	90	0.066559
25	100	0.029541
25	110	0.001405
25	120	0.000706
25	130	0.001458
25	140	0.001054
25	150	0.000575
25	160	0.000783
25	170	0.001510
25	250	0.000546
25	260	0.000717
25	270	0.001345
25	280	0.001331
25	290	0.000500
25	300	0.000349
25	310	0.000537
25	320	0.020557
25	330	0.000689
25	340	0.000646
25	350	0.005535
30	0	0.008241
30	10	0.002227
30	20	0.004378
30	30	0.394691
30	40	0.003617
30	50	0.001533
30	60	0.144198
30	70	0.001206
30	80	0.001900
30	90	0.005159
30	100	0.001124
30	110	0.000838
30	120	0.011392
30	130	0.000792
30	140	0.000680
30	150	0.183306
30	160	0.000899
30	170	0.000881
30	250	0.000960
30	260	0.000701
30	270	0.000594
30	280	0.000884
30	290	0.000578
30	300	0.028353
30	310	0.000591
30	320	0.000675
30	330	0.051299
30	340	0.000876
30	350	0.001584
35	0	0.001317
35	10	0.001403
35	20	0.001644
35	30	0.002071
35	40	0.001978
35	50	0.001648
35	60	0.002032
35	70	0.001022
35	80	0.000814
35	90	0.001068
35	100	0.001852
35	110	0.000795
35	120	0.000730
35	130	0.001135
35	140	0.000977
35	150	0.000845
35	160	0.000769
35	170	0.000823
35	250	0.004368
35	260	0.000623
35	270	0.000491
35	280	0.000519
35	290	0.000682
35	300	0.000478
35	310	0.000703
35	320	0.001078
35	330	0.001050
35	340	0.000541
35	350	0.001473
40	0	0.000773
40	10	0.001188
40	20	0.001367
40	30	0.001197
40	40	0.002078
40	50	0.001845
40	60	0.001637
40	70	0.002510
40	80	0.000976
40	90	0.000819
40	100	0.001147
40	110	0.000784
40	120	0.000653
40	130	0.000844
40	140	0.001254
40	150	0.000724
40	160	0.002046
40	170	0.001665
40	250	0.001143
40	260	0.004255
40	270	0.000994
40	280	0.000837
40	290	0.001808
40	300	0.000372
40	310	0.000551
40	320	0.000443
40	330	0.000524
40	340	0.000624
40	350	0.001074
45	0	0.000501
45	10	0.000646
45	20	0.001126
45	30	0.003050
45	40	0.001256
45	50	0.001211
45	60	0.001796
45	70	0.001071
45	80	0.000749
45	90	0.000742
45	100	0.000653
45	110	0.000744
45	120	0.024903
45	130	0.000669
45	140	0.000710
45	150	0.011367
45	160	0.001106
45	170	0.000771
45	180	0.004538
45	190	0.000936
45	200	0.000968
45	210	0.017444
45	220	0.001081
45	230	0.000824
45	240	0.001265
45	250	0.000688
45	260	0.007036
45	270	0.000429
45	280	0.000550
45	290	0.000569
45	300	0.001351
45	310	0.000365
45	320	0.000453
45	330	0.004362
45	340	0.000590
45	350	0.000556
50	0	0.005611
50	10	0.000641
50	20	0.000877
50	30	0.000981
50	40	0.001462
50	50	0.001393
50	60	0.000911
50	70	0.000753
50	80	0.002042
50	90	0.016576
50	100	0.001064
50	110	0.000642
50	120	0.000625
50	130	0.001386
50	140	0.000851
50	150	0.000794
50	160	0.000721
50	170	0.000779
50	180	0.000852
50	190	0.000994
50	200	0.001637
50	210	0.001025
50	220	0.000868
50	230	0.002411
50	240	0.000796
50	250	0.000590
50	260	0.000532
50	270	0.000579
50	280	0.000530
50	290	0.000654
50	300	0.000468
50	310	0.000550
50	320	0.000775
50	330	0.000490
50	340	0.000253
50	350	0.000598
55	0	0.000405
55	10	0.000638
55	20	0.002624
55	30	0.001161
55	40	0.000830
55	50	0.000824
55	60	0.000814
55	70	0.633089
55	80	0.000665
55	90	0.000619
55	100	0.000647
55	110	0.010008
55	120	0.001557
55	130	0.000693
55	140	0.000889
55	150	0.000704
55	160	0.001299
55	170	0.000766
55	180	0.000871
55	190	0.001016
55	200	0.001598
55	210	0.000949
55	220	0.010685
55	230	0.000907
55	240	0.000676
55	250	0.004634
55	260	0.001165
55	270	0.000799
55	280	0.000311
55	290	0.000604
55	300	0.021416
55	310	0.000294
55	320	0.000194
55	330	0.000239
55	340	0.010111
55	350	0.000583
60	0	0.002305
60	10	0.000350
60	20	0.000560
60	30	0.001467
60	40	0.000990
60	50	0.000712
60	60	0.004946
60	70	0.000542
60	80	0.000420
60	90	0.003361
60	100	0.000613
60	110	0.000672
60	120	0.001730
60	130	0.000563
60	140	0.000842
60	150	0.000651
60	160	0.000556
60	170	0.000561
60	180	0.000708
60	190	0.000591
60	200	0.000793
60	210	0.000688
60	220	0.001138
60	230	0.000733
60	240	0.000691
60	250	0.001164
60	260	0.000573
60	270	0.000197
60	280	0.000427
60	290	0.000382
60	300	0.000668
60	310	0.001008
60	320	0.000293
60	330	0.000783
60	340	0.000471
60	350	0.000229
65	0	0.000572
65	10	0.000354
65	20	0.000433
65	30	0.001132
65	40	0.056820
65	50	0.001000
65	60	0.002418
65	70	0.000437
65	80	0.000450
65	90	0.000523
65	100	0.000514
65	110	0.000429
65	120	0.005901
65	130	0.000590
65	140	0.000439
65	150	0.007738
65	160	0.000545
65	170	0.000520
65	180	0.000588
65	190	0.000611
65	200	0.000560
65	210	0.026019
65	220	0.000537
65	230	0.000482
65	240	0.427603
65	250	0.000437
65	260	0.000203
65	270	0.000422
65	280	0.000565
65	290	0.000572
65	300	0.000876
65	310	0.000475
65	320	0.000505
65	330	0.004323
65	340	0.000121
65	350	0.000437
70	0	0.001009
70	10	0.000791
70	20	0.000661
70	30	0.000749
70	40	0.000540
70	50	0.000400
70	60	0.000558
70	70	0.000614
70	80	0.000511
70	90	0.000680
70	100	0.000830
70	110	0.000488
70	120	0.000368
70	130	0.000693
70	140	0.000619
70	150	0.000735
70	160	0.000235
70	170	0.000458
70	180	0.000506
70	190	0.000567
70	200	0.000516
70	210	0.000225
70	220	0.022867
70	230	0.000477
70	240	0.000774
70	250	0.000549
70	260	0.000838
70	270	0.000968
70	280	0.000540
70	290	0.030089
70	300	0.000772
70	310	0.000568
70	320	0.000447
70	330	0.000503
70	340	0.000893
70	350	0.001163
75	0	0.000357
75	10	0.028176
75	20	0.000726
75	30	0.000615
75	40	0.002042
75	50	0.007994
75	60	0.000455
75	70	0.001254
75	80	0.002702
75	90	0.001221
75	100	0.021276
75	110	0.000885
75	120	0.000430
75	130	0.000197
75	140	0.000578
75	150	0.000283
75	160	0.000652
75	170	0.000793
75	180	0.020593
75	190	0.000401
75	200	0.000812
75	210	0.000283
75	220	0.000724
75	230	0.000783
75	240	0.000440
75	250	0.000812
75	260	0.001070
75	270	0.000572
75	280	0.000541
75	290	0.000492
75	300	0.000873
75	310	0.000787
75	320	0.000898
75	330	0.000640
75	340	0.000738
75	350	0.010441
80	0	0.000422
80	10	0.000257
80	20	0.000880
80	30	0.001301
80	40	0.001681
80	50	0.040383
80	60	0.001466
80	70	0.000770
80	80	0.001118
80	90	0.000807
80	100	0.000440
80	110	0.000458
80	120	0.001027
80	130	0.001701
80	140	0.000202
80	150	0.000330
80	160	0.000568
80	170	0.000742
80	180	0.001038
80	190	0.015178
80	200	0.000719
80	210	0.000770
80	220	0.000962
80	230	0.000808
80	240	0.001061
80	250	0.001210
80	260	0.001082
80	270	0.000293
80	280	0.000697
80	290	0.000605
80	300	0.000293
80	310	0.001301
80	320	0.004161
80	330	0.001118
80	340	0.000843
80	350	0.001301
50	30
0	0	0.000728
5	0	0.000957
5	10	0.001336
5	20	0.001534
5	30	0.001126
5	40	0.000925
5	50	0.000734
5	60	0.000606
5	70	0.000607
5	80	0.000649
5	90	0.000671
5	100	0.000838
5	110	0.000994
5	120	0.001092
5	130	0.001261
5	140	0.001273
5	150	0.001188
5	160	0.001066
5	170	0.000934
5	180	0.000821
5	190	0.000520
5	200	0.000478
5	210	0.000716
5	220	0.001217
5	230	0.001040
5	240	0.000646
5	250	0.000584
5	260	0.000551
5	270	0.000563
5	280	0.000480
5	290	0.000492
5	300	0.000503
5	310	0.000558
5	320	0.000540
5	330	0.000556
5	340	0.000547
5	350	0.000613
10	0	0.000775
10	10	0.001138
10	20	0.002036
10	30	0.000878
10	40	0.010874
10	50	0.000923
10	60	0.000545
10	70	0.000590
10	80	0.000590
10	90	0.000682
10	100	0.000889
10	110	0.000747
10	120	0.000572
10	130	0.005553
10	140	0.001105
10	150	0.000632
10	160	0.000979
10	170	0.000739
10	180	0.000601
10	190	0.000653
10	200	0.000590
10	210	0.000520
10	220	0.001188
10	230	0.000874
10	240	0.000934
10	250	0.000947
10	260	0.000673
10	270	0.000540
10	280	0.000533
10	290	0.000552
10	300	0.000589
10	310	0.001998
10	320	0.004746
10	330	0.000557
10	340	0.000546
10	350	0.000540
15	0	0.000457
15	10	0.000556
15	20	0.000473
15	30	0.005710
15	40	0.000694
15	50	0.001524
15	60	0.040831
15	70	0.000611
15	80	0.000543
15	90	0.000646
15	100	0.001051
15	110	0.001008
15	120	0.011254
15	130	0.000995
15	140	0.000933
15	150	0.005529
15	160	0.000652
15	170	0.001058
15	180	0.000686
15	190	0.000583
15	200	0.000921
15	210	0.248473
15	220	0.001105
15	230	0.000592
15	240	0.010634
15	250	0.000573
15	260	0.000590
15	270	0.000533
15	280	0.000512
15	290	0.000515
15	300	0.006839
15	310	0.000484
15	320	0.000532
15	330	0.015736
15	340	0.000540
15	350	0.000523
20	0	0.000511
20	10	0.000812
20	20	0.001440
20	30	0.001308
20	40	0.000325
20	50	0.000606
20	60	0.000901
20	70	0.000823
20	80	0.000612
20	90	0.001165
20	100	0.001023
20	110	0.002873
20	120	0.000762
20	130	0.001257
20	140	0.001233
20	150	0.000575
20	160	0.000762
20	170	0.000881
20	180	0.000246
20	190	0.000000
20	200	0.000000
20	210	0.000000
20	220	0.000607
20	230	0.000697
20	240	0.000650
20	250	0.000678
20	260	0.000601
20	270	0.000523
20	280	0.000612
20	290	0.017540
20	300	0.000819
20	310	0.000458
20	320	0.000452
20	330	0.001054
20	340	0.044669
20	350	0.000260
25	0	0.000866
25	10	0.000860
25	20	0.005058
25	30	0.001552
25	40	0.001991
25	50	0.000854
25	60	0.001946
25	70	0.122480
25	80	0.000926
25	90	0.001250
25	100	0.001001
25	110	0.001180
25	120	0.002768
25	130	0.000857
25	140	0.000850
25	150	0.008106
25	160	0.002652
25	170	0.001566
25	180	0.001577
25	190	0.000709
25	200	0.007758
25	210	0.001215
25	220	0.000843
25	230	0.000787
25	240	0.000380
25	250	0.005637
25	260	0.000405
25	270	0.000415
25	280	0.000234
25	290	0.001496
25	300	0.000296
25	310	0.000815
25	320	0.000305
25	330	0.000149
25	340	0.006944
25	350	0.000400
30	0	0.001007
30	10	0.001323
30	20	0.001261
30	30	0.001441
30	40	0.000878
30	50	0.065310
30	60	0.000812
30	70	0.001099
30	80	0.000702
30	90	0.000777
30	100	0.000771
30	110	0.000871
30	120	0.000757
30	130	0.000810
30	140	0.009441
30	150	0.000695
30	160	0.000683
30	170	0.000808
30	180	0.000989
30	190	0.000926
30	200	0.000768
30	210	0.001038
30	220	0.002327
30	230	0.003808
30	240	0.001161
30	250	0.001059
30	260	0.002702
30	270	0.000831
30	280	0.001496
30	290	0.000820
30	300	0.000357
30	310	0.001485
30	320	0.003165
30	330	0.000311
30	340	0.000720
30	350	0.000619
35	0	0.000709
35	10	0.000848
35	20	0.001232
35	30	0.020016
35	40	0.002335
35	50	0.001150
35	60	0.001109
35	70	0.001993
35	80	0.002732
35	90	0.002451
35	100	0.021900
35	110	0.001998
35	120	0.002709
35	130	0.000734
35	140	0.000862
35	150	0.000666
35	160	0.000865
35	170	0.001503
35	180	0.001974
35	190	0.002176
35	200	0.001096
35	210	0.004403
35	220	0.000703
35	230	0.001515
35	240	0.001047
35	250	0.000679
35	260	0.000513
35	270	0.000378
35	280	0.000500
35	290	0.000283
35	300	0.029311
35	310	0.000361
35	320	0.000506
35	330	0.002876
35	340	0.000531
35	350	0.000706
40	0	0.001754
40	10	0.001409
40	20	0.001778
40	30	0.011327
40	40	0.002809
40	50	0.001529
40	60	1.002061
40	70	0.000925
40	80	0.001217
40	90	0.001399
40	100	0.000741
40	110	0.000890
40	120	0.001211
40	130	0.000639
40	140	0.000672
40	150	0.011854
40	160	0.000898
40	170	0.000802
40	250	0.000597
40	260	0.000676
40	270	0.000888
40	280	0.001413
40	290	0.000395
40	300	0.000607
40	310	0.000696
40	320	0.000329
40	330	0.003923
40	340	0.000353
40	350	0.000439
45	0	0.000568
45	10	0.001015
45	20	0.003237
45	30	0.012357
45	40	0.002359
45	50	0.001859
45	60	0.001386
45	70	0.001175
45	80	0.001310
45	90	0.001814
45	100	0.000608
45	110	0.000611
45	120	0.001014
45	130	0.000942
45	140	0.000781
45	150	0.001092
45	160	0.000790
45	170	0.000868
45	250	0.010975
45	260	0.000549
45	270	0.000555
45	280	0.000770
45	290	0.000849
45	300	0.000324
45	310	0.000388
45	320	0.000297
45	330	0.000558
45	340	0.000403
45	350	0.000377
50	0	0.000705
50	10	0.002327
50	20	0.002214
50	30	0.452879
50	40	0.003143
50	50	0.002055
50	60	0.001630
50	70	0.003204
50	80	0.003195
50	90	0.001319
50	100	0.001012
50	110	0.002301
50	120	0.008263
50	130	0.000751
50	140	0.000633
50	150	0.001112
50	160	0.001260
50	170	0.000907
50	250	0.000793
50	260	0.000719
50	270	0.000317
50	280	0.000703
50	290	0.000258
50	300	0.006656
50	310	0.000203
50	320	0.000540
50	330	0.006893
50	340	0.000555
50	350	0.001862
55	0	0.001057
55	10	0.001243
55	20	0.001689
55	30	0.002977
55	40	0.002462
55	50	0.002264
55	60	0.002862
55	70	0.001406
55	80	0.000941
55	90	0.000791
55	100	0.000564
55	110	0.000597
55	120	0.002286
55	130	0.000614
55	140	0.000634
55	150	0.001854
55	160	0.000814
55	170	0.000921
55	250	0.000499
55	260	0.000509
55	270	0.000487
55	280	0.000529
55	290	0.000244
55	300	0.000616
55	310	0.000483
55	320	0.000844
55	330	0.000472
55	340	0.000339
55	350	0.000841
60	0	0.000407
60	10	0.001010
60	20	0.001598
60	30	0.002274
60	40	0.059282
60	50	0.002213
60	60	0.002496
60	70	0.000987
60	80	0.000618
60	90	0.000536
60	100	0.000560
60	110	0.000528
60	120	0.000779
60	130	0.007062
60	140	0.000919
60	150	0.000621
60	160	0.000642
60	170	0.000723
60	250	0.000730
60	260	0.000318
60	270	0.000630
60	280	0.000509
60	290	0.000719
60	300	0.000280
60	310	0.025528
60	320	0.001116
60	330	0.000172
60	340	0.001003
60	350	0.000318
65	0	0.000836
65	10	0.000949
65	20	0.001485
65	30	0.001858
65	40	0.001988
65	50	0.001629
65	60	0.001039
65	70	0.000789
65	80	0.017180
65	90	0.046326
65	100	0.001399
65	110	0.000509
65	120	0.000605
65	130	0.000562
65	140	0.000706
65	150	0.000417
65	160	0.000680
65	170	0.000605
65	180	0.000903
65	190	0.001251
65	200	0.000951
65	210	0.000734
65	220	0.001015
65	230	0.000883
65	240	0.000789
65	250	0.000761
65	260	0.000595
65	270	0.000407
65	280	0.000648
65	290	0.000723
65	300	0.000166
65	310	0.000211
65	320	0.000452
65	330	0.000437
65	340	0.001206
65	350	0.000618
70	0	0.001267
70	10	0.001247
70	20	0.001142
70	30	0.001890
70	40	0.002125
70	50	0.001376
70	60	0.001449
70	70	0.002352
70	80	0.002172
70	90	0.000898
70	100	0.003602
70	110	0.000885
70	120	0.000791
70	130	0.000473
70	140	0.000484
70	150	0.000498
70	160	0.000502
70	170	0.000890
70	180	0.000830
70	190	0.001168
70	200	0.000939
70	210	0.000788
70	220	0.000671
