nik	Thu Jul 16 15:19:37 2026
LOFT 12" sample Aluminum 6061 optical black anodize
 385.65 nanometers
114
  25.000	  50.000	   0.000	 180.000	0.171421	0.009245	 5.393
  20.000	  50.000	   0.000	 180.000	0.168787	0.009186	 5.442
  15.000	  50.000	   0.000	 180.000	0.168912	0.009534	 5.644
  12.000	  50.000	   0.000	 180.000	0.170473	0.008904	 5.223
  12.000	 -50.000	   0.000	   0.000	0.183901	0.009255	 5.033
  15.000	 -50.000	   0.000	   0.000	0.184921	0.009199	 4.975
  20.000	 -50.000	   0.000	   0.000	0.189994	0.009569	 5.037
  25.000	 -50.000	   0.000	   0.000	0.199292	0.009541	 4.787
 145.000	  70.000	   0.000	 180.000	1.547549	0.011892	 0.768
 140.000	  70.000	   0.000	 180.000	1.239691	0.012155	 0.981
 135.000	  70.000	   0.000	 180.000	1.019969	0.012939	 1.269
 130.000	  70.000	   0.000	 180.000	0.837158	0.010247	 1.224
 125.000	  70.000	   0.000	 180.000	0.684679	0.011126	 1.625
 120.000	  70.000	   0.000	 180.000	0.561728	0.010014	 1.783
 115.000	  70.000	   0.000	 180.000	0.461737	0.010737	 2.325
 110.000	  70.000	   0.000	 180.000	0.383863	0.009979	 2.600
 105.000	  70.000	   0.000	 180.000	0.321880	0.009222	 2.865
 100.000	  70.000	   0.000	 180.000	0.272184	0.009151	 3.362
  95.000	  70.000	   0.000	 180.000	0.234584	0.009141	 3.897
  90.000	  70.000	   0.000	 180.000	0.204725	0.009788	 4.781
  85.000	  70.000	   0.000	 180.000	0.180738	0.009358	 5.178
  80.000	  70.000	   0.000	 180.000	0.161187	0.008913	 5.530
  75.000	  70.000	   0.000	 180.000	0.145580	0.008953	 6.150
  70.000	  70.000	   0.000	 180.000	0.132384	0.009371	 7.078
  65.000	  70.000	   0.000	 180.000	0.124331	0.009057	 7.285
  60.000	  70.000	   0.000	 180.000	0.115329	0.009238	 8.011
  55.000	  70.000	   0.000	 180.000	0.108679	0.009048	 8.325
  50.000	  70.000	   0.000	 180.000	0.104266	0.009335	 8.953
  45.000	  70.000	   0.000	 180.000	0.101062	0.008911	 8.818
  40.000	  70.000	   0.000	 180.000	0.097951	0.009225	 9.418
  35.000	  70.000	   0.000	 180.000	0.098041	0.009236	 9.420
  30.000	  70.000	   0.000	 180.000	0.098551	0.009343	 9.481
  25.000	  70.000	   0.000	 180.000	0.101037	0.008979	 8.886
  20.000	  70.000	   0.000	 180.000	0.105557	0.008970	 8.498
  15.000	  70.000	   0.000	 180.000	0.111847	0.009364	 8.373
  12.000	  70.000	   0.000	 180.000	0.117197	0.009200	 7.850
  45.000	   0.000	   0.000	   0.000	0.313554	0.009337	 2.978
1.0000	 385.65	8.000	11
-0.007127 +- 0.005875 = dark 1
-0.011399 +- 0.010776 = dark 2
-0.004272 = dark 2 - dark 1
7 = filter number
